İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Marvin Akahomen,1490938,Super League 23/24,Swiss Super League,Basel,6.6,1,0,0,0,0,0.0,15,26,57.692307692308,9,6,2,0,1,100.0,1,0,0,0,0,0,0.0,0,0,3,75.0,2,50.0,62,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,16,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,3,0,1,100.0,0,12,15,0,0.0,0,0,1,0.0
Finn van Breemen,1214249,Super League 25/26,Swiss Super League,Basel,6.5,1,0,0,0,0,0.00236074,35,45,77.777777777778,30,5,1,0,0,0.0,2,1,0,0,1,0,0.0,1,0,2,50.0,1,50.0,72,0.0,0,0,0,0,0,0,3,30.0,3,0,0,0,10,0,3,1,60,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,0,0,0.0,1,33,12,0,0.069,2,1,1,0.0
Finn van Breemen,1214249,Super League 24/25,Swiss Super League,Basel,7.02,15,0,1,0,0,0.0,509,610,83.44262295082,305,207,68,8,2,100.0,19,8,2,0,0,3,42.857142857143,5,1,25,67.567567567568,28,71.794871794872,744,0.0,0,0,0,0,0,0,44,48.888888888889,45,0,0,1,113,0,67,36,739,4,11,1,0,2,0,2,1,0,3,0,0,0,0,0,0,7,0.0,7,2,7,90,7,14,73.684210526316,0,339,278,3,0.0,38,0,15,0.0
Finn van Breemen,1214249,Super League 23/24,Swiss Super League,Basel,6.94,30,2,3,2,3,0.0,1131,1341,84.340044742729,799,339,104,12,11,73.333333333333,35,46,6,0,0,7,70.0,13,3,59,50.42735042735,41,51.25,2327,15.384615384615,0,0,0,1,1,0,76,38.775510204082,82,0,0,10,247,4,139,61,1671,14,27,0,0,18,0,3,0,0,6,0,0,0,0,0,0,24,0.0,12,15,10,196,30,28,80.0,0,870,481,3,0.0,158,0,30,0.0
Dominik Schmid,883466,Super League 25/26,Swiss Super League,Basel,7.2533333333333,30,3,7,2,5,6.21400679,1316,1570,83.821656050955,718,598,321,43,9,42.857142857143,59,44,3,0,0,28,22.222222222222,38,8,109,66.871165644172,46,64.788732394366,2573,7.8947368421053,0,0,2,0,2,0,55,42.635658914729,109,0,2,8,435,10,94,50,2440,41,13,3,0,22,1,9,0,0,5,0,0,0,0,0,0,28,0.0,43,21,126,129,38,39,66.101694915254,0,805,765,7,2.0778,162,13,30,0.0
Dominik Schmid,883466,Super League 24/25,Swiss Super League,Basel,7.2942857142857,35,4,7,3,6,0.0,1150,1407,81.734186211798,548,633,331,41,17,44.736842105263,33,56,6,0,0,31,23.846153846154,40,11,89,52.046783625731,53,63.855421686747,2922,10.0,0,0,1,1,1,0,42,42.0,79,0,0,9,479,15,58,27,2247,41,33,0,0,19,1,5,0,0,9,0,0,0,0,0,0,34,0.0,41,38,130,100,32,17,51.515151515152,0,624,913,8,0.0,158,0,35,0.0
Dominik Schmid,883466,Super League 23/24,Swiss Super League,Basel,7.1714285714286,35,2,10,1,6,0.0,918,1232,74.512987012987,463,520,228,54,16,66.666666666667,66,39,7,0,0,65,29.545454545455,18,4,117,60.309278350515,31,55.357142857143,2865,11.111111111111,0,0,0,1,1,0,51,35.172413793103,74,0,0,10,571,13,93,37,2149,36,34,0,0,28,3,4,1,0,7,0,0,0,0,0,0,34,0.0,53,24,220,145,44,48,72.727272727273,0,569,883,5,0.0,152,0,35,0.0
Dominik Schmid,883466,UEFA Europa League 25/26,UEFA Europa League,Basel,6.7857142857143,7,0,1,0,0,1.2688207,199,259,76.833976833977,109,90,40,8,2,40.0,16,17,1,0,0,12,33.333333333333,5,1,27,71.052631578947,8,57.142857142857,603,0.0,0,0,0,0,0,0,8,32.0,26,1,0,1,106,0,14,5,477,9,5,0,0,2,3,2,0,0,1,0,0,0,0,0,0,7,0.0,8,5,36,25,12,10,62.5,0,140,119,0,0.2348,33,6,7,0.0
Kevin Rüegg,855850,Super League 25/26,Swiss Super League,Basel,6.6928571428571,14,0,1,0,0,0.48074738,333,409,81.418092909535,180,153,78,2,8,61.538461538462,27,17,2,0,0,3,21.428571428571,7,2,44,56.410256410256,14,73.684210526316,834,0.0,0,0,1,1,0,0,22,44.0,21,1,0,11,130,1,34,14,658,10,5,0,0,14,0,1,0,0,0,0,0,0,0,0,0,11,0.0,2,13,14,50,18,16,59.259259259259,0,206,203,1,0.2551,45,3,14,0.0
Kevin Rüegg,855850,Super League 24/25,Swiss Super League,Basel,7.0285714285714,7,0,1,0,1,0.0,165,214,77.102803738318,84,82,34,6,2,40.0,21,7,0,0,0,1,5.8823529411765,1,0,27,67.5,4,44.444444444444,432,0.0,0,0,0,0,0,0,6,37.5,6,0,0,4,80,5,11,4,342,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0.0,6,5,17,16,3,15,71.428571428571,0,93,138,0,0.0,30,0,7,0.0
Kevin Rüegg,855850,Super League 23/24,Swiss Super League,Basel,6.7684210526316,19,0,1,2,1,0.0,322,405,79.506172839506,127,206,95,11,11,47.826086956522,34,15,4,0,0,11,30.555555555556,9,0,46,46.938775510204,8,47.058823529412,978,0.0,0,0,0,0,0,0,25,47.169811320755,25,0,0,10,171,10,47,22,717,1,15,0,0,16,1,4,0,0,1,0,0,0,0,0,0,11,0.0,11,23,36,53,12,23,67.647058823529,0,150,291,1,0.0,79,0,20,0.0
Kevin Rüegg,855850,UEFA Europa League 25/26,UEFA Europa League,Basel,6.525,4,0,0,0,0,0.02210926,47,55,85.454545454545,26,21,11,0,1,16.666666666667,8,3,1,0,0,0,0.0,0,0,10,41.666666666667,2,33.333333333333,162,0.0,0,0,0,0,0,0,1,33.333333333333,5,0,0,2,21,0,4,4,117,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,3,3,2,5,62.5,0,31,24,0,0.0,12,1,4,0.0
Moussa Cissé,1139245,Super League 25/26,Swiss Super League,Basel,6.7166666666667,6,0,0,0,0,0.40976923,163,219,74.429223744292,89,74,37,0,4,80.0,13,5,2,0,0,1,20.0,4,1,21,65.625,1,14.285714285714,375,0.0,0,0,0,0,0,0,6,30.0,15,0,0,3,78,1,6,1,328,4,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0.0,0,5,5,20,6,10,76.923076923077,0,107,112,1,0.1731,34,0,9,0.0
