İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Tim Jabol-Folcarelli,1106446,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.9208333333333,24,0,3,1,3,1.400406,897,1004,89.342629482072,445,452,179,17,27,60.0,54,26,3,0,0,1,50.0,11,1,112,55.721393034826,13,56.521739130435,2060,0.0,0,0,0,0,0,0,23,54.761904761905,16,0,0,27,199,14,37,19,1346,31,32,1,0,14,0,2,0,0,8,0,0,0,0,0,0,24,0.0,17,45,2,42,22,31,57.407407407407,0,485,519,0,0.7903,146,6,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boran Başkan,1974312,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,0.0,0,0,0,0,0,2.642e-05,2,4,50.0,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0.0,0,3,1,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Savić,76265,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.1578947368421,19,1,2,0,1,1.19539066,902,1012,89.130434782609,577,325,85,4,2,66.666666666667,15,14,3,0,0,1,50.0,5,2,26,63.414634146341,32,60.377358490566,1577,20.0,0,0,0,0,0,0,53,47.321428571429,95,1,0,1,117,2,75,40,1199,10,8,0,0,6,0,1,1,0,7,0,0,0,0,0,0,18,0.0,3,3,2,112,13,7,46.666666666667,0,611,401,2,0.7927,46,9,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arseniy Batagov,981395,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.2333333333333,24,0,2,2,2,0.64224875,1351,1514,89.233817701453,867,484,159,14,8,72.727272727273,47,32,1,0,0,0,0.0,9,3,66,71.739130434783,26,44.067796610169,2115,0.0,0,0,0,0,0,0,136,64.761904761905,114,1,0,3,189,2,143,77,1843,11,14,0,0,7,0,2,0,0,7,0,0,0,0,0,0,24,0.0,14,11,5,210,28,33,70.212765957447,0,913,601,4,1.0471,99,18,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chibuike Nwaiwu,1481134,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.46,10,3,1,1,1,0.41085728,588,644,91.304347826087,417,171,37,5,3,75.0,27,21,0,0,0,1,100.0,12,5,45,65.217391304348,17,43.589743589744,860,25.0,0,0,0,0,0,0,27,57.446808510638,27,1,1,1,72,1,28,11,815,15,13,0,0,9,0,2,0,0,3,0,0,0,0,0,0,10,0.0,5,4,1,47,9,13,48.148148148148,0,440,204,1,1.4528,67,14,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mustafa Eskihellaç,899069,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.948,25,0,5,1,3,1.99719044,807,922,87.527114967462,436,371,174,21,32,52.459016393443,36,14,5,0,0,7,24.137931034483,34,7,121,62.694300518135,12,37.5,2017,0.0,0,0,0,0,0,0,22,56.410256410256,46,0,1,10,235,9,29,18,1438,55,20,0,0,14,3,17,0,0,6,0,0,0,0,0,0,23,0.0,21,61,29,39,21,28,77.777777777778,0,472,450,2,1.341,120,5,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wagner Pina,1513625,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.9,25,0,5,0,5,2.98445694,743,861,86.295005807201,415,328,143,24,11,31.428571428571,51,19,3,1,1,24,47.058823529412,8,2,89,54.601226993865,19,48.717948717949,2004,0.0,0,0,0,0,0,0,19,33.333333333333,42,0,2,11,255,10,48,22,1437,28,23,0,0,16,1,3,0,0,6,0,0,0,0,0,0,23,0.0,24,35,51,57,20,34,66.666666666667,0,458,403,1,0.2724,107,11,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salih Malkoçoğlu,1499364,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.75,2,0,0,0,0,0.01836889,16,20,80.0,10,6,3,2,1,100.0,3,2,0,0,0,0,0.0,0,0,4,66.666666666667,2,50.0,36,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,1,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,2,3,100.0,0,11,9,0,0.0,2,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
André Onana,787498,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.1416666666667,24,0,1,0,1,0.06162212,638,838,76.133651551313,538,100,27,2,3,100.0,0,0,3,0,0,0,0.0,0,0,6,85.714285714286,4,100.0,2160,0.0,0,0,0,0,0,0,162,46.153846153846,10,0,2,0,206,0,130,69,1026,3,0,0,0,1,0,0,0,69,6,0,1,8,7,16,1,24,0.0,2,3,1,351,29,0,0.0,0,584,254,3,0.0,162,0,24,1.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rayyan Baniya,929739,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.75,6,0,0,0,0,0.00808466,98,110,89.090909090909,71,27,6,0,0,0.0,5,3,0,0,0,0,0.0,0,0,5,55.555555555556,2,40.0,225,0.0,0,0,0,0,0,0,3,33.333333333333,12,0,0,1,16,0,4,1,141,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,9,1,1,20.0,0,75,35,0,0.0,7,1,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
