İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Sebastian Otoa,1404639,Serie A 24/25,Serie A,Genoa,5.6,3,0,0,0,0,0.00628728,55,63,87.301587301587,49,6,1,0,0,0.0,1,3,1,1,1,0,0.0,0,0,1,12.5,6,66.666666666667,180,0.0,0,0,0,0,0,0,5,71.428571428571,14,0,0,1,11,0,2,2,89,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,7,3,0,0.0,0,51,12,0,0.0,5,0,3,0.0
Alessandro Marcandalli,1068885,Serie A 25/26,Serie A,Genoa,6.548,25,0,1,0,2,0.46661897,733,887,82.638105975197,454,279,85,8,4,57.142857142857,19,15,4,0,0,3,37.5,3,2,32,52.459016393443,35,56.451612903226,1991,0.0,0,0,0,0,0,0,33,39.759036144578,85,2,2,8,215,3,60,26,1145,9,18,0,0,1,0,0,0,0,6,0,0,0,0,0,0,22,0.0,8,7,8,83,29,15,78.947368421053,0,502,385,0,0.143,64,9,25,0.0
Stefano Sabelli,184421,Serie A 25/26,Serie A,Genoa,6.6909090909091,11,0,0,0,0,0.22610726,131,185,70.810810810811,62,69,43,2,0,0.0,14,3,1,0,0,2,12.5,3,0,26,72.222222222222,2,18.181818181818,529,0.0,0,0,0,0,0,0,9,31.034482758621,17,0,0,2,90,0,29,11,326,12,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,7,0.0,2,2,16,29,5,9,64.285714285714,0,74,111,0,0.4269,21,6,11,0.0
Stefano Sabelli,184421,Serie A 24/25,Serie A,Genoa,6.7484848484848,33,0,2,0,2,1.72126435,645,909,70.957095709571,346,314,141,18,4,44.444444444444,58,22,3,0,0,15,25.0,6,1,83,56.081081081081,18,40.909090909091,2069,0.0,0,0,0,0,0,0,51,31.67701863354,59,0,0,4,412,6,164,68,1472,23,25,0,0,32,0,2,0,0,5,0,0,0,0,0,0,23,0.0,18,9,60,161,26,31,53.448275862069,0,415,554,0,0.1443,92,0,34,0.0
Stefano Sabelli,184421,Serie A 23/24,Serie A,Genoa,6.671875,32,0,4,2,1,1.94512028,437,689,63.425253991292,144,314,180,20,8,28.571428571429,50,23,5,0,0,21,21.212121212121,9,3,94,50.537634408602,16,41.025641025641,2448,0.0,0,0,0,0,0,0,31,28.181818181818,33,0,0,11,442,11,112,34,1288,36,36,0,0,31,4,1,0,0,1,0,0,0,0,0,0,30,0.0,20,28,99,110,25,24,48.0,0,210,578,0,0.7648,91,0,32,0.0
Justin Bijlow,556696,Serie A 25/26,Serie A,Genoa,6.8,10,0,0,0,0,0.03833181,274,373,73.458445040214,236,38,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,5,100.0,900,0.0,0,0,0,0,0,0,50,33.557046979866,9,0,0,0,100,0,39,21,456,1,0,0,0,0,0,0,0,26,3,0,6,3,3,5,0,10,0.0,0,0,0,149,15,0,0.0,0,250,123,1,0.0,69,0,10,-1.747
Nicola Leali,98059,Serie A 25/26,Serie A,Genoa,6.895,20,0,0,0,0,0.04147096,305,490,62.244897959184,235,70,24,2,0,0.0,1,1,2,1,1,0,0.0,0,0,2,50.0,3,100.0,1713,0.0,0,0,0,0,0,0,103,36.267605633803,14,1,0,0,187,0,50,24,631,2,2,0,0,0,0,0,0,55,4,0,5,11,10,10,1,20,0.0,2,0,0,284,25,0,0.0,0,283,207,1,0.0,115,0,20,0.3456
Nicola Leali,98059,Serie A 24/25,Serie A,Genoa,7.1448275862069,29,0,0,0,0,0.03757217,559,824,67.839805825243,444,115,27,0,0,0.0,0,0,1,0,0,0,0.0,0,0,2,100.0,10,100.0,2610,0.0,0,0,0,0,0,0,179,40.774487471526,29,0,1,0,271,0,81,46,1090,6,1,0,1,0,0,0,0,86,10,1,15,8,8,18,0,29,0.0,0,0,0,439,31,0,0.0,0,510,314,3,0.0,206,0,29,4.2615
Nicola Leali,98059,Serie A 23/24,Serie A,Genoa,7.25,2,0,0,0,0,0.00873895,37,69,53.623188405797,20,17,6,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,177,0.0,0,0,0,0,0,0,21,40.384615384615,0,0,0,0,32,0,28,12,83,0,0,0,0,0,0,0,0,7,0,0,0,1,1,2,0,2,0.0,0,0,0,52,2,0,0.0,0,28,41,0,0.0,10,0,3,0.7759
Benjamin Siegrist,137773,Serie A 24/25,Serie A,Genoa,7.45,2,0,0,0,0,0.00101957,39,64,60.9375,33,6,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,153,0.0,0,0,0,0,0,0,12,32.432432432432,2,0,0,0,25,0,10,7,87,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,2,0.0,0,0,0,37,2,0,0.0,0,35,29,1,0.0,17,0,2,0.3834
Daniele Sommariva,595572,Serie A 25/26,Serie A,Genoa,6.7,2,0,0,0,0,0.01757101,49,90,54.444444444444,29,20,6,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,175,0.0,0,0,0,0,0,0,25,38.461538461538,3,1,0,0,41,0,7,2,103,1,0,0,0,0,0,0,0,8,0,0,1,1,1,0,1,1,0.0,0,0,0,65,4,0,0.0,0,37,53,0,0.0,6,0,2,-0.5589
Daniele Sommariva,595572,Serie A 24/25,Serie A,Genoa,6.7,1,0,0,0,0,0.00210467,5,15,33.333333333333,4,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,27,0.0,0,0,0,0,0,0,1,9.0909090909091,4,0,0,0,10,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0.0,0,0,0,11,1,0,0.0,0,5,10,0,0.0,1,0,1,-0.1133
Daniele Sommariva,595572,Serie A 23/24,Serie A,Genoa,6.5,1,0,0,0,0,0.0,0,3,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,8,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0.0,0,0,3,0,0.0,1,0,1,0.0
Albert Guðmundsson,804909,Serie A 23/24,Serie A,Genoa,7.24,35,14,6,6,4,6.51112199,828,1015,81.576354679803,302,590,309,82,42,50.602409638554,23,11,4,0,0,64,35.754189944134,57,24,111,43.700787401575,3,11.538461538462,3022,24.561403508772,5,4,1,0,8,1,40,60.606060606061,11,0,0,51,495,16,84,40,1671,46,28,4,0,32,11,14,1,0,6,0,0,0,0,0,0,34,12.5,81,83,179,66,37,10,43.478260869565,0,330,864,2,9.8906,136,0,35,0.0
Morten Thorsby,280991,Serie A 24/25,Serie A,Genoa,6.6433333333333,30,0,3,4,1,1.24778193,351,519,67.630057803468,134,219,137,27,9,40.909090909091,49,5,5,0,0,2,22.222222222222,15,7,73,43.712574850299,107,50.952380952381,1902,0.0,0,0,0,2,0,0,6,42.857142857143,28,1,0,28,263,8,15,5,816,15,53,1,1,12,9,2,0,0,3,0,0,0,0,0,0,22,0.0,27,22,9,14,26,30,61.224489795918,0,172,356,0,2.7821,51,0,30,0.0
Morten Thorsby,280991,Serie A 23/24,Serie A,Genoa,6.6954545454545,22,2,3,3,2,0.63674702,201,321,62.616822429907,58,146,76,9,4,44.444444444444,19,4,2,0,0,3,33.333333333333,13,7,29,36.25,68,52.713178294574,1148,15.384615384615,0,0,0,0,0,0,5,38.461538461538,17,0,0,17,175,6,7,1,503,7,28,0,0,7,6,2,0,0,2,0,0,0,0,0,0,9,0.0,9,9,9,13,20,11,57.894736842105,0,83,247,0,1.8094,41,0,24,0.0
