İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Tyrell Malacia,825839,UEFA Europa League 24/25,UEFA Europa League,Manchester United,6.775,4,0,0,0,0,0.25289437,96,112,85.714285714286,45,52,40,2,2,50.0,6,0,1,0,0,1,10.0,0,0,10,58.823529411765,3,75.0,186,0.0,0,0,0,0,0,0,5,71.428571428571,5,0,0,1,32,0,8,2,168,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,2,4,10,7,4,6,100.0,0,58,64,0,0.0,7,0,4,0.0
Tyler Fredricson,1142182,Premier League 25/26,Premier League,Manchester United,6.6,1,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0.0,0,0,1,0.0
Tyler Fredricson,1142182,Premier League 24/25,Premier League,Manchester United,6.9,2,0,0,0,0,0.02260816,110,122,90.16393442623,68,42,15,0,1,100.0,5,1,0,0,0,0,0.0,0,0,8,88.888888888889,7,58.333333333333,166,0.0,0,0,0,0,0,0,4,50.0,11,0,0,0,14,0,0,0,149,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,1,0,8,5,3,60.0,0,75,47,0,0.0,12,0,2,0.0
Senne Lammens,964753,Premier League 25/26,Premier League,Manchester United,6.932,25,0,0,0,0,0.03511233,424,736,57.608695652174,300,124,34,0,0,0.0,1,0,0,0,0,0,0.0,0,0,3,100.0,6,100.0,2250,0.0,0,0,0,0,0,0,147,32.236842105263,22,0,0,0,320,0,69,25,916,3,0,0,0,0,0,0,0,57,5,0,13,9,9,24,0,25,0.0,0,0,0,456,32,1,100.0,0,348,388,0,0.0,176,0,25,3.115
Altay Bayındır,815890,Premier League 25/26,Premier League,Manchester United,6.6,6,0,1,0,0,0.04160964,107,177,60.45197740113,82,25,13,1,1,100.0,0,0,0,0,0,0,0.0,0,0,4,80.0,1,100.0,540,0.0,0,0,0,0,0,0,31,31.0,7,1,0,0,72,0,10,8,225,3,0,0,0,1,0,0,0,13,0,0,1,2,2,4,1,6,0.0,1,1,0,100,11,0,0.0,0,91,86,0,0.0,39,0,6,-0.8378
Altay Bayındır,815890,Premier League 24/25,Premier League,Manchester United,6.425,4,0,0,0,0,0.00294777,80,140,57.142857142857,70,10,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,1,50.0,360,0.0,0,0,0,0,0,0,21,27.272727272727,14,1,0,0,60,0,13,7,179,1,0,0,0,1,0,0,0,8,1,0,5,3,3,4,0,4,0.0,0,0,0,77,10,0,0.0,0,87,53,0,0.0,20,0,4,0.0664
Altay Bayındır,815890,UEFA Europa League 24/25,UEFA Europa League,Manchester United,7.4,2,0,0,0,0,7.761e-05,40,52,76.923076923077,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,1,100.0,180,0.0,0,0,0,0,0,0,1,8.3333333333333,1,0,0,0,12,0,2,1,70,1,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,2,0.0,0,0,0,12,1,0,0.0,0,42,10,0,0.0,10,0,2,1.4853
Jadon Sancho,851100,Premier League 23/24,Premier League,Manchester United,6.6,3,0,0,0,0,0.074048,34,41,82.926829268293,12,22,19,1,3,50.0,1,1,0,0,0,0,0.0,0,0,6,46.153846153846,0,0.0,76,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,15,1,2,2,59,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6,1,1,1,0,0.0,0,14,28,0,0.0,10,0,3,0.0
Victor Lindelöf,143334,UEFA Europa League 24/25,UEFA Europa League,Manchester United,6.8833333333333,6,0,0,0,0,0.0306978,236,259,91.119691119691,178,58,16,0,1,100.0,3,5,0,0,0,0,0.0,2,0,8,72.727272727273,10,71.428571428571,337,0.0,0,0,0,0,0,0,5,41.666666666667,14,0,1,1,25,0,11,4,295,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.0,0,1,0,12,3,1,33.333333333333,0,186,73,1,0.1276,16,0,6,0.0
Victor Lindelöf,143334,Premier League 24/25,Premier League,Manchester United,6.6857142857143,14,0,0,0,0,0.09702712,356,380,93.684210526316,252,105,35,3,0,0.0,7,8,1,0,0,1,100.0,0,0,8,44.444444444444,17,53.125,725,0.0,0,0,0,0,0,0,12,63.157894736842,36,0,2,1,26,1,10,5,454,1,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,0.0,3,0,1,19,9,2,28.571428571429,0,264,117,0,0.0,29,0,16,0.0
