İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Idrissa Gueye,106337,Premier League 24/25,Premier League,Everton,7.0054054054054,37,0,3,1,3,1.96755789,1220,1401,87.080656673804,569,655,306,19,18,48.648648648649,133,48,9,0,0,4,57.142857142857,27,5,196,56.160458452722,25,62.5,3072,0.0,0,0,0,0,0,0,77,63.636363636364,34,1,0,38,283,8,80,44,1930,46,55,1,0,41,0,7,0,0,11,0,0,0,0,0,0,35,0.0,19,37,7,121,39,80,60.15037593985,0,614,794,0,1.0636,194,0,37,0.0
Idrissa Gueye,106337,Premier League 23/24,Premier League,Everton,7.044,25,4,1,0,0,0.82572489,753,880,85.568181818182,355,399,189,15,11,50.0,73,28,8,0,0,1,9.0909090909091,26,7,113,57.948717948718,15,62.5,1892,15.384615384615,0,0,0,0,1,1,22,42.307692307692,16,0,0,20,188,16,53,26,1197,31,35,0,0,17,0,11,0,0,4,0,0,0,0,0,0,24,100.0,15,22,11,52,25,44,60.27397260274,0,398,493,0,1.3297,174,7,25,0.0
Kiernan Dewsbury-Hall,861970,Premier League 25/26,Premier League,Everton,7.1958333333333,24,6,8,1,3,4.064386,669,803,83.312577833126,198,471,288,27,21,58.333333333333,40,9,6,0,0,14,15.05376344086,30,11,99,55.0,16,45.714285714286,2013,20.0,0,0,0,1,0,0,21,42.857142857143,24,0,1,36,303,16,25,10,1240,39,25,1,0,9,1,9,0,0,5,0,0,0,0,0,0,23,0.0,27,36,93,49,25,19,47.5,0,229,574,3,3.316,96,3,24,0.0
Carlos Alcaraz,1017392,Premier League 25/26,Premier League,Everton,6.48,15,0,2,1,1,0.44115557,230,284,80.985915492958,95,135,72,9,6,46.153846153846,13,3,3,0,0,2,40.0,18,5,29,45.3125,13,44.827586206897,696,0.0,0,0,0,0,0,0,11,64.705882352941,5,0,2,8,102,2,10,5,416,11,8,1,0,12,1,7,0,0,0,0,0,0,0,0,0,6,0.0,9,13,5,17,8,8,61.538461538462,0,108,176,0,1.1118,41,2,16,0.0
Carlos Alcaraz,1017392,Premier League 24/25,Premier League,Everton,7.04375,16,2,6,1,3,0.67931439,226,271,83.394833948339,68,163,92,15,9,50.0,11,6,4,0,0,5,41.666666666667,27,12,32,42.666666666667,15,62.5,770,7.4074074074074,0,0,0,0,1,0,16,66.666666666667,10,0,0,13,91,3,11,8,429,12,14,0,0,8,1,6,1,0,0,0,0,0,0,0,0,7,0.0,14,18,12,24,9,5,45.454545454545,0,81,202,1,1.7926,39,0,16,0.0
James Garner,927361,Premier League 25/26,Premier League,Everton,7.2741935483871,31,2,11,0,6,4.77386,1259,1434,87.796373779637,530,729,398,44,16,51.612903225806,93,50,7,0,0,40,23.952095808383,41,12,139,62.053571428571,23,65.714285714286,2784,4.8780487804878,0,0,0,0,10,0,50,49.019607843137,75,0,1,12,387,10,61,30,2145,30,28,1,0,31,0,11,0,0,11,0,0,0,0,0,0,31,0.0,44,31,167,102,35,53,56.989247311828,0,592,842,2,1.9142,152,8,31,0.0
James Garner,927361,Premier League 24/25,Premier League,Everton,6.9571428571429,21,0,2,0,1,1.37597079,573,698,82.091690544413,267,321,150,13,7,36.842105263158,47,23,5,0,0,15,26.315789473684,12,4,69,54.761904761905,11,45.833333333333,1599,0.0,0,0,0,0,1,0,28,50.909090909091,34,0,0,9,229,7,35,10,1024,15,20,1,0,17,0,2,0,0,4,0,0,0,0,0,0,17,0.0,13,19,57,55,19,31,65.957446808511,0,302,453,1,0.6678,73,0,21,0.0
James Garner,927361,Premier League 23/24,Premier League,Everton,7.0945945945946,37,1,7,1,2,3.7405831,920,1111,82.808280828083,382,563,303,44,19,54.285714285714,83,45,7,0,0,25,22.321428571429,41,11,144,56.692913385827,25,51.020408163265,3005,2.4390243902439,0,0,0,0,5,0,46,53.488372093023,45,1,0,10,346,28,78,43,1699,44,39,4,0,47,3,10,0,0,11,0,0,0,0,0,0,34,0.0,44,35,112,86,47,44,53.012048192771,0,424,799,0,2.7084,172,14,37,0.0
Tyler Dibling,1174472,Premier League 25/26,Premier League,Everton,6.5615384615385,13,0,0,0,0,0.15515412,88,102,86.274509803922,38,50,29,4,13,48.148148148148,7,6,2,0,0,1,14.285714285714,4,0,31,43.055555555556,2,28.571428571429,371,0.0,0,0,0,0,0,0,3,75.0,4,0,0,10,59,2,2,2,207,11,11,0,0,6,0,3,0,0,1,0,0,0,0,0,0,4,0.0,4,27,7,4,2,3,42.857142857143,0,41,61,0,0.1993,22,1,14,0.0
Dwight McNeil,935543,Premier League 25/26,Premier League,Everton,6.6555555555556,18,0,1,1,1,0.85182373,216,264,81.818181818182,94,122,75,12,7,53.846153846154,18,6,1,0,0,9,28.125,17,5,31,43.661971830986,6,37.5,960,0.0,0,0,0,0,0,0,5,35.714285714286,11,0,1,15,118,10,15,8,451,6,10,1,0,9,1,7,0,0,3,0,0,0,0,0,0,11,0.0,12,13,32,14,5,13,72.222222222222,0,110,154,0,1.0821,50,2,18,0.0
Dwight McNeil,935543,Premier League 24/25,Premier League,Everton,7.19,20,4,12,1,6,4.32068057,417,505,82.574257425743,124,332,168,37,24,54.545454545455,13,6,1,0,0,39,37.142857142857,25,10,55,43.650793650794,3,15.0,1376,16.0,0,0,0,0,0,0,16,43.243243243243,2,0,1,33,238,13,25,12,827,18,6,0,0,12,1,6,0,0,3,0,0,0,0,0,0,15,0.0,37,44,105,37,24,8,61.538461538462,0,142,468,1,1.0887,76,0,21,0.0
