İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Cuiabano,1160554,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,7.1833333333333,6,1,3,1,4,0.67388965,134,174,77.011494252874,58,76,41,7,6,42.857142857143,19,13,1,0,0,5,20.833333333333,8,4,29,51.785714285714,13,59.090909090909,417,12.5,0,0,0,0,0,0,7,36.842105263158,18,0,0,7,88,2,7,3,351,4,6,0,0,7,0,2,0,0,0,0,0,0,0,0,0,4,0.0,7,14,24,19,8,12,63.157894736842,0,68,106,2,1.0677,24,1,6,0.0
Puma Rodríguez,877591,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,6.8857142857143,7,1,3,1,3,1.49276261,158,192,82.291666666667,69,89,42,10,3,60.0,2,3,3,0,0,7,25.925925925926,13,5,6,50.0,20,71.428571428571,465,7.6923076923077,0,0,0,0,0,0,9,69.230769230769,21,0,1,1,66,1,7,6,302,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0.0,10,5,27,13,9,1,50.0,0,77,115,0,1.3615,21,2,7,0.0
Puma Rodríguez,877591,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.8454545454545,22,2,4,1,2,2.23892047,566,658,86.018237082067,329,237,101,16,8,53.333333333333,21,12,0,0,0,12,18.461538461538,22,9,37,52.112676056338,26,54.166666666667,1446,9.0909090909091,0,0,0,0,0,0,23,45.098039215686,50,0,0,12,195,1,38,20,1015,8,9,2,0,6,0,2,0,0,1,0,0,0,0,0,0,15,0.0,16,15,65,51,35,10,47.619047619048,0,361,297,1,1.132,66,8,25,0.0
Puma Rodríguez,877591,Brasileirão Betano 2024,Brasileirão Betano,Vasco da Gama,6.847619047619,21,1,5,0,2,1.90240518,353,453,77.924944812362,146,220,106,17,5,41.666666666667,20,12,1,0,0,13,19.117647058824,22,4,32,43.243243243243,26,65.0,1133,4.5454545454545,0,0,0,0,0,0,23,51.111111111111,41,0,1,13,208,2,30,21,782,7,6,0,0,17,1,7,0,0,1,0,0,0,0,0,0,12,0.0,17,12,68,45,23,14,70.0,0,173,348,1,0.7025,46,0,22,0.0
Lucas Freitas,1069729,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,6.3,1,0,0,0,0,0.0220175,1,1,100.0,0,1,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,14,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0,0,1,0,0.0,0,0,1,0.0
Lucas Freitas,1069729,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.8619047619048,21,1,0,1,0,0.16930587,1084,1170,92.649572649573,747,337,75,1,7,77.777777777778,16,19,3,0,0,0,0.0,5,1,34,53.968253968254,23,50.0,1556,20.0,0,0,1,1,0,0,43,55.844155844156,82,0,3,3,112,1,62,35,1388,12,19,0,0,6,0,1,0,0,2,0,0,0,0,0,0,19,0.0,1,9,6,77,30,9,56.25,0,780,390,1,0.3087,57,21,21,0.0
Alan Saldivia,1112908,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,6.4857142857143,7,0,0,1,0,0.0907398,260,304,85.526315789474,136,124,50,4,4,80.0,13,13,2,0,0,0,0.0,5,1,24,58.536585365854,17,56.666666666667,630,0.0,0,0,0,0,0,0,18,51.428571428571,31,0,1,4,52,0,27,15,403,7,7,0,1,5,0,2,0,0,0,0,0,0,0,0,0,7,0.0,4,5,1,35,12,11,84.615384615385,0,145,159,0,0.4187,23,6,7,0.0
Riquelme Avellar,2026623,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,6.3,1,0,0,0,0,0.00032324,2,3,66.666666666667,0,2,0,0,0,0.0,1,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,15,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,100.0,0,0,3,0,0.0,0,0,1,0.0
Léo Jardim,595598,Brasileiro Serie A 2026,Brasileirão Betano,Vasco da Gama,6.85,10,0,0,0,0,0.00989505,161,238,67.647058823529,120,41,5,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,2,66.666666666667,900,0.0,0,0,0,0,0,0,49,39.837398373984,8,0,1,0,80,0,24,11,329,2,0,0,0,0,0,0,0,29,0,0,3,6,6,5,0,10,0.0,0,0,0,123,16,0,0.0,0,137,101,0,0.0,69,0,10,-4.8037
Léo Jardim,595598,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,7.0527777777778,36,0,0,0,0,0.01578545,730,966,75.569358178054,664,66,9,0,1,100.0,0,0,0,0,1,0,0.0,0,0,7,87.5,16,94.117647058824,3236,0.0,0,0,0,0,0,0,107,31.563421828909,73,1,4,0,241,0,64,29,1339,9,0,0,1,1,0,0,0,112,7,0,34,26,26,32,1,36,0.0,0,1,0,339,51,0,0.0,1,720,246,2,0.0,248,0,36,0.6174
Léo Jardim,595598,Brasileirão Betano 2024,Brasileirão Betano,Vasco da Gama,7.1710526315789,38,0,0,0,0,0.04658129,589,882,66.780045351474,445,144,34,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,9,90.0,3420,0.0,0,0,0,0,0,0,212,42.48496993988,30,1,2,0,301,0,62,42,1273,2,0,0,0,0,0,0,0,149,8,0,14,9,9,28,0,38,0.0,0,0,0,499,56,0,0.0,0,501,381,1,0.0,285,0,38,6.2938
Daniel Fuzato,863276,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.0,3,0,0,0,0,0.00133002,60,84,71.428571428571,52,8,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,190,0.0,0,0,0,0,0,0,15,39.473684210526,2,1,0,0,24,0,4,4,97,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,2,0.0,0,0,0,38,9,0,0.0,0,58,26,0,0.0,13,0,3,-5.473
Paulinho Paula,879902,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.49,10,0,0,0,0,0.16142683,202,232,87.068965517241,94,108,52,1,5,50.0,7,3,2,0,0,0,0.0,0,0,23,45.098039215686,3,50.0,331,0.0,0,0,0,0,0,0,3,50.0,2,1,0,4,48,0,10,4,300,11,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1,10,4,6,9,3,42.857142857143,0,104,128,0,0.0,17,1,11,0.0
Paulinho Paula,879902,Brasileirão Betano 2024,Brasileirão Betano,Vasco da Gama,6.2,1,0,0,1,0,0.0685599,17,18,94.444444444444,4,13,6,1,0,0.0,2,0,0,0,0,0,0.0,1,1,2,40.0,1,100.0,25,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,1,0,0,1,50.0,0,5,14,0,0.2055,2,0,2,0.0
Lucas Oliveira,867907,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.7,7,0,0,0,0,0.03763773,118,133,88.721804511278,94,24,6,0,0,0.0,4,10,1,0,0,0,0.0,0,0,5,45.454545454545,10,90.909090909091,270,0.0,0,0,0,0,0,0,6,54.545454545455,26,0,1,0,16,0,7,5,186,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,11,9,4,100.0,0,103,30,0,0.0,11,4,8,0.0
Victor Luis,252781,Brasileiro Serie A 2025,Brasileirão Betano,Vasco da Gama,6.55,6,0,0,0,0,0.09510897,152,171,88.888888888889,88,64,17,1,0,0.0,3,3,0,0,0,3,27.272727272727,1,1,7,41.176470588235,7,87.5,279,0.0,0,0,0,0,0,0,6,37.5,9,0,0,1,36,0,10,5,233,5,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,2,11,16,9,1,33.333333333333,0,94,77,0,0.0558,14,2,7,0.0
Victor Luis,252781,Brasileirão Betano 2024,Brasileirão Betano,Vasco da Gama,7.2,7,1,1,0,1,0.37049395,201,232,86.637931034483,98,104,42,5,3,50.0,14,7,3,1,1,1,5.0,2,2,26,54.166666666667,11,61.111111111111,443,50.0,0,0,0,0,0,0,12,54.545454545455,17,0,0,4,73,2,8,3,376,10,12,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,0.0,5,6,20,22,3,9,64.285714285714,0,104,148,0,0.3649,18,0,10,0.0
