İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Nathan Fernandes,1494695,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.7,4,0,0,0,1,0.19446725,25,31,80.645161290323,5,20,13,1,0,0.0,1,1,0,0,0,0,0.0,1,0,4,66.666666666667,1,100.0,78,0.0,0,0,0,0,0,0,2,50.0,2,0,0,0,7,1,4,1,48,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,4,2,1,100.0,0,7,24,0,0.0143,6,0,4,0.0
Nathan Fernandes,1494695,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.81,10,1,2,2,2,0.70424609,95,115,82.608695652174,29,66,36,3,9,52.941176470588,5,2,1,0,0,0,0.0,8,5,19,50.0,4,33.333333333333,332,12.5,0,0,0,0,0,0,3,60.0,5,0,0,4,52,1,4,1,194,5,4,0,0,3,2,2,0,0,0,0,0,0,0,0,0,2,0.0,3,17,5,5,2,1,20.0,0,33,82,0,1.3851,16,0,10,0.0
Danilo,1064039,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,7.4714285714286,7,5,0,0,1,0.421607,239,278,85.971223021583,132,107,47,9,5,41.666666666667,7,1,0,0,0,3,33.333333333333,12,6,15,31.914893617021,4,44.444444444444,621,41.666666666667,0,0,0,0,1,0,18,75.0,9,0,0,12,74,1,23,18,373,3,7,1,0,6,0,3,0,0,1,0,0,0,0,0,0,7,0.0,9,12,9,24,13,3,42.857142857143,0,142,136,3,0.9608,29,5,7,0.0
Danilo,1064039,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,7.0538461538462,13,1,0,0,3,1.75517636,440,508,86.614173228346,182,258,110,13,15,65.217391304348,18,9,2,0,0,1,33.333333333333,14,4,38,47.5,0,0.0,829,7.1428571428571,0,0,0,0,0,0,36,64.285714285714,6,0,1,13,104,3,31,22,647,5,6,0,0,15,2,4,0,0,1,0,0,0,0,0,0,10,0.0,13,23,3,56,6,8,44.444444444444,0,198,310,1,0.7384,59,2,13,0.0
Álvaro Montoro,1650770,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.775,8,0,3,0,3,0.9531581,152,196,77.551020408163,48,104,65,10,16,59.259259259259,5,3,1,0,0,1,20.0,7,2,36,55.384615384615,3,37.5,544,0.0,0,0,0,0,0,0,12,48.0,1,1,1,7,78,4,24,14,297,15,6,1,0,5,0,3,0,0,0,0,0,0,0,0,0,6,0.0,10,27,5,25,13,4,80.0,0,60,136,0,0.6623,29,1,8,0.0
Álvaro Montoro,1650770,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,7.21875,16,3,4,2,3,1.61267796,372,433,85.912240184758,101,271,174,20,27,60.0,18,14,3,0,0,3,25.0,16,7,57,57.575757575758,1,12.5,938,18.75,0,0,0,0,0,0,19,76.0,3,0,1,11,124,9,35,25,617,12,10,1,0,4,0,5,2,0,0,0,0,0,0,0,0,10,0.0,18,45,12,25,10,14,77.777777777778,0,109,324,1,2.1824,50,0,16,0.0
Allan,158277,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.6142857142857,7,0,0,0,0,0.05542343,182,222,81.981981981982,116,66,20,0,2,66.666666666667,9,7,3,0,0,0,0.0,2,0,15,46.875,2,40.0,421,0.0,0,0,0,0,0,0,17,58.620689655172,5,0,0,1,48,0,18,9,278,4,11,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0.0,0,3,0,29,10,3,33.333333333333,0,132,90,0,0.0712,21,4,7,0.0
Allan,158277,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.6952380952381,21,0,0,0,0,0.77382602,584,642,90.965732087227,280,304,121,5,3,42.857142857143,25,5,8,0,0,5,62.5,3,1,39,40.20618556701,2,22.222222222222,975,0.0,0,0,0,0,0,0,30,63.829787234043,18,0,0,8,87,6,34,23,782,11,28,0,0,20,0,1,0,0,2,0,0,0,0,0,0,11,0.0,5,7,8,47,14,17,68.0,0,297,345,0,0.0973,48,2,21,0.0
Allan,158277,Brasileirão Betano 2024,Brasileirão Betano,Botafogo,6.7363636363636,11,0,0,0,1,0.11293356,173,199,86.934673366834,79,94,23,1,0,0.0,16,5,2,0,0,0,0.0,1,0,22,55.0,2,33.333333333333,307,0.0,0,0,0,0,0,0,16,64.0,4,0,0,2,37,3,15,8,259,6,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0.0,1,1,2,25,5,8,50.0,0,87,114,0,0.0241,17,0,11,0.0
Jordan Barrera,1899902,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.4833333333333,6,0,0,2,0,0.30424044,72,86,83.720930232558,21,51,32,4,5,83.333333333333,2,4,0,0,0,1,50.0,5,2,9,47.368421052632,3,60.0,252,0.0,0,0,0,0,0,0,2,33.333333333333,3,0,0,2,21,1,5,2,120,2,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0.0,4,6,2,6,9,2,100.0,0,25,61,0,1.0224,10,0,7,0.0
