İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Tom Van De Looi,836676,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.9884615384615,26,0,5,0,0,2.13557934,943,1098,85.883424408015,519,424,207,11,2,100.0,50,18,6,0,0,2,40.0,24,4,72,54.135338345865,36,48.648648648649,2222,0.0,0,0,0,0,0,0,61,62.886597938144,62,0,0,10,184,13,70,40,1362,20,39,0,0,14,0,11,0,0,8,0,0,0,0,0,0,25,0.0,11,2,5,97,19,41,82.0,0,557,541,2,0.854,116,4,26,0.0
Tom Van De Looi,836676,Liga Portugal 24/25,Liga Portugal Betclic,Famalicão,6.8307692307692,26,0,2,0,2,0.81588283,833,1010,82.475247524752,450,385,179,10,3,42.857142857143,35,14,4,0,0,2,16.666666666667,14,3,56,50.909090909091,37,56.060606060606,1746,0.0,0,0,0,0,0,0,65,52.41935483871,49,0,1,6,214,3,91,49,1234,19,30,1,0,15,1,5,0,0,5,0,0,0,0,0,0,18,0.0,10,7,12,124,20,24,68.571428571429,0,505,517,0,0.6865,99,0,27,0.0
Gonzalo Pastor,1982641,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.6,2,0,0,0,0,0.0196944,11,13,84.615384615385,5,6,3,0,1,50.0,0,0,1,0,0,0,0.0,0,0,2,50.0,0,0.0,35,0.0,0,0,0,0,0,0,1,50.0,0,0,0,0,8,0,0,0,22,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,2,1,0,0.0,0,6,7,0,0.0,1,0,2,0.0
Marcos Peña,1493216,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.7285714285714,14,0,0,0,0,0.09072054,159,180,88.333333333333,92,67,32,1,1,50.0,13,7,3,0,0,0,0.0,2,0,25,75.757575757576,6,60.0,361,0.0,0,0,0,0,0,0,12,85.714285714286,6,0,1,1,32,0,10,8,241,11,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,2,2,14,6,10,76.923076923077,0,98,82,0,0.0367,14,1,14,0.0
Gustavo García,1002443,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.8111111111111,9,0,0,0,0,0.25195058,174,212,82.075471698113,80,94,50,3,1,50.0,17,12,1,0,0,5,23.809523809524,1,0,26,61.904761904762,5,62.5,483,0.0,0,0,0,0,0,0,16,64.0,16,0,1,5,80,2,34,22,357,8,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,4,0.0,3,2,21,25,7,7,41.176470588235,0,99,113,0,0.0089,17,0,9,0.0
Léo Realpe,977676,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.8647058823529,17,1,0,0,0,0.19059153,692,812,85.221674876847,488,204,59,3,5,83.333333333333,22,30,2,0,1,0,0.0,6,2,37,55.223880597015,34,56.666666666667,1417,16.666666666667,0,0,0,1,0,0,43,40.18691588785,90,0,2,1,133,0,73,30,1037,10,18,1,0,11,0,2,0,0,8,0,0,0,0,0,0,16,0.0,3,6,0,107,10,13,59.090909090909,1,519,293,0,1.0209,70,9,19,0.0
Léo Realpe,977676,Liga Portugal 24/25,Liga Portugal Betclic,Famalicão,6.96,5,0,0,0,0,0.08655377,150,177,84.745762711864,109,41,8,1,3,75.0,9,6,1,0,0,0,0.0,4,1,12,60.0,8,40.0,450,0.0,0,0,0,0,0,0,13,48.148148148148,31,0,0,0,29,0,20,9,247,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0.0,1,4,0,27,6,5,55.555555555556,0,116,61,0,0.5685,16,0,5,0.0
Pedro Bondo,1102988,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,6.8058823529412,17,0,1,0,0,0.81631259,310,414,74.87922705314,165,145,71,6,9,45.0,23,6,6,0,0,5,15.151515151515,8,1,59,61.458333333333,8,34.782608695652,1179,0.0,0,0,0,0,0,0,22,30.13698630137,43,0,1,8,207,4,56,19,757,27,15,0,0,7,1,0,0,0,2,0,0,0,0,0,0,14,0.0,6,20,33,73,15,15,65.217391304348,0,194,220,1,0.2004,44,7,17,0.0
Pedro Bondo,1102988,Liga Portugal 24/25,Liga Portugal Betclic,Famalicão,6.86,5,1,2,0,1,0.47960088,41,60,68.333333333333,21,25,16,4,0,0.0,3,0,1,1,1,5,26.315789473684,3,2,12,70.588235294118,4,66.666666666667,190,33.333333333333,0,0,0,0,0,0,0,0.0,3,0,0,0,45,1,1,0,134,9,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0.0,4,2,19,7,2,0,0.0,0,25,54,0,0.0929,10,0,6,0.0
Ibrahima Ba,1595506,Liga Portugal 25/26,Liga Portugal Betclic,Famalicão,7.0388888888889,18,1,0,0,1,0.21107303,698,841,82.996432818074,523,175,59,5,4,80.0,17,27,2,0,0,0,0.0,8,2,30,62.5,38,52.054794520548,1402,12.5,0,0,0,0,0,0,85,53.459119496855,77,0,0,3,155,0,98,46,1044,9,16,0,0,1,1,2,0,0,7,0,0,0,0,0,0,15,0.0,5,5,1,159,15,10,58.823529411765,0,577,264,2,0.9947,61,15,18,0.0
