İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Andre Brooks,1396445,Championship 25/26,Championship,Sheffield United,6.8243243243243,37,6,3,3,2,2.71778243,527,698,75.501432664756,166,361,213,31,51,46.788990825688,61,16,7,0,0,7,18.918918918919,50,15,140,48.611111111111,31,36.470588235294,2292,12.0,0,0,1,0,0,0,30,50.847457627119,27,0,0,32,377,23,44,21,1283,28,28,0,0,31,6,18,0,0,4,0,0,0,0,0,0,26,0.0,31,109,37,59,34,43,70.491803278689,0,195,503,1,5.7269,116,3,37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Matos,1186050,Championship 25/26,Championship,Sheffield United,6.6714285714286,7,0,0,0,0,0.27631194,130,148,87.837837837838,52,78,34,1,2,50.0,10,5,0,0,0,1,33.333333333333,0,0,24,55.813953488372,10,55.555555555556,319,0.0,0,0,0,1,0,0,4,30.769230769231,7,0,0,3,35,1,3,1,222,12,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,4,3,13,5,7,70.0,0,54,94,0,0.0,16,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Davies,795058,Championship 25/26,Championship,Sheffield United,6.63,10,0,0,0,0,0.29517542,146,181,80.662983425414,64,82,33,3,5,45.454545454545,2,6,0,0,0,0,0.0,5,1,16,50.0,2,33.333333333333,340,0.0,0,0,0,0,0,0,2,15.384615384615,6,0,0,3,65,1,14,9,257,9,4,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,0.0,3,11,4,13,7,1,50.0,0,69,112,0,0.6727,20,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Rothwell,190853,Championship 25/26,Championship,Sheffield United,6.48,5,0,0,0,0,0.06929192,71,86,82.558139534884,24,47,17,2,0,0.0,2,1,0,1,1,0,0.0,0,0,3,50.0,0,0.0,184,0.0,0,0,0,0,0,0,3,33.333333333333,0,0,0,0,18,0,4,2,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,0,9,6,2,100.0,0,27,59,0,0.0,5,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callum O'Hare,875085,Championship 25/26,Championship,Sheffield United,6.7926829268293,41,9,6,8,6,5.61566764,866,1101,78.655767484105,231,635,412,53,19,31.666666666667,59,17,2,0,0,6,30.0,65,22,129,50.588235294118,25,29.761904761905,3154,13.846153846154,0,0,0,0,0,0,14,31.818181818182,28,0,0,34,428,37,27,7,1677,51,25,1,0,28,1,20,0,0,6,0,0,0,0,0,0,37,0.0,53,60,20,44,53,33,55.932203389831,0,262,839,1,9.5983,162,1,41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sydie Peck,1391824,Championship 25/26,Championship,Sheffield United,6.9828571428571,35,4,7,7,4,4.50055228,1318,1665,79.159159159159,548,770,375,36,14,43.75,66,33,6,0,0,18,32.727272727273,49,14,103,52.284263959391,70,55.555555555556,2978,8.1632653061224,3,2,0,0,0,0,70,38.251366120219,70,1,1,32,489,20,106,48,2228,24,34,1,0,11,1,27,1,0,7,0,0,0,0,0,0,33,0.0,35,32,55,183,47,39,59.090909090909,0,623,1042,0,6.8642,172,10,35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibril Soumaré,1394929,Championship 25/26,Championship,Sheffield United,6.5869565217391,23,0,0,1,0,1.19543616,404,499,80.961923847695,177,227,84,7,10,52.631578947368,42,14,4,1,1,0,0.0,22,1,61,51.694915254237,20,54.054054054054,1090,0.0,0,0,0,0,0,0,17,45.945945945946,18,0,0,19,147,4,22,13,709,9,19,0,1,10,1,8,0,0,0,0,0,0,0,0,0,13,0.0,7,19,1,37,17,24,57.142857142857,0,196,303,0,1.7753,72,2,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Arblaster,1191153,Championship 25/26,Championship,Sheffield United,6.6470588235294,17,0,2,1,1,0.62845513,334,405,82.469135802469,124,210,98,9,3,50.0,8,17,2,0,0,1,50.0,8,1,13,44.827586206897,9,42.857142857143,704,0.0,0,0,0,0,0,0,12,42.857142857143,13,0,0,5,97,2,15,7,517,2,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,7,0.0,9,6,2,28,13,6,75.0,0,137,268,0,0.506,40,6,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ki-Jana Hoever,954044,Championship 25/26,Championship,Sheffield United,6.95,10,0,1,0,0,0.7132155,213,270,78.888888888889,74,139,88,7,6,54.545454545455,12,10,2,0,0,2,9.5238095238095,2,1,21,51.219512195122,16,88.888888888889,450,0.0,0,0,0,0,0,0,16,40.0,24,0,0,2,110,1,19,10,430,3,9,0,0,4,0,1,0,0,1,0,0,0,0,0,0,4,0.0,7,11,21,40,4,5,41.666666666667,0,94,176,0,0.0453,24,1,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japhet Tanganga,836693,Championship 25/26,Championship,Sheffield United,6.9324324324324,37,1,3,3,0,1.7941597,1466,1727,84.887087434858,906,560,222,12,3,17.647058823529,42,54,7,1,1,1,7.1428571428571,23,6,75,52.447552447552,163,69.65811965812,3287,4.3478260869565,0,0,0,0,0,0,91,45.049504950495,252,0,3,7,356,1,130,66,2421,32,44,0,1,8,6,1,0,0,9,0,0,0,0,0,0,37,0.0,12,17,14,202,52,25,59.52380952381,0,976,751,5,2.0689,127,35,37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
