İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Dimitrios Kourbelis,128089,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,7.01,20,2,2,2,1,0.0,747,834,89.568345323741,424,324,140,13,11,73.333333333333,37,26,7,0,0,1,50.0,13,6,71,51.824817518248,19,57.575757575758,1594,15.384615384615,0,0,0,0,0,0,78,72.222222222222,37,0,1,14,131,2,102,70,1088,23,33,0,0,17,0,1,0,0,2,0,0,0,0,0,0,17,0.0,13,15,2,108,31,19,51.351351351351,0,445,391,1,0.0,111,0,20,0.0
Paolo Fernandes,851099,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7761904761905,21,3,2,4,1,1.51811422,310,384,80.729166666667,126,184,110,8,32,51.612903225806,28,4,0,0,1,5,12.5,40,16,90,49.450549450549,7,53.846153846154,1230,7.5,1,1,2,0,5,0,18,60.0,9,0,0,25,217,3,26,18,713,30,21,1,0,17,4,10,0,0,0,0,0,0,0,0,0,15,0.0,8,62,40,30,22,19,67.857142857143,1,140,244,0,4.1285,51,0,21,0.0
Saleh Al-Amri,791578,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7444444444444,18,3,3,2,0,1.29846393,312,363,85.950413223141,136,176,91,6,3,33.333333333333,25,8,1,0,0,7,28.0,17,7,44,53.012048192771,6,31.578947368421,947,17.647058823529,0,0,0,0,0,0,11,57.894736842105,12,0,0,9,107,4,27,14,547,16,15,0,0,11,1,2,0,0,0,0,0,0,0,0,0,9,0.0,6,9,25,19,22,16,64.0,0,152,211,0,1.5397,49,1,19,0.0
Majed Omar Kanabah,828444,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.6166666666667,24,0,3,0,1,0.89873304,533,621,85.829307568438,265,268,130,11,6,42.857142857143,39,16,4,1,1,6,35.294117647059,11,1,69,49.640287769784,9,47.368421052632,1483,0.0,0,0,0,0,0,0,38,57.575757575758,9,0,3,9,141,10,71,46,840,24,27,0,0,28,0,2,0,0,0,0,0,0,0,0,0,18,0.0,11,14,17,66,27,22,56.410256410256,0,293,328,0,0.4297,71,2,25,0.0
Hussain Ahmed Al Issa,989764,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7875,8,0,0,1,0,0.33916666,71,80,88.75,25,46,28,5,12,75.0,11,2,1,0,0,0,0.0,4,1,29,61.702127659574,0,0.0,241,0.0,0,0,0,0,0,0,3,100.0,1,0,0,4,31,1,3,3,154,6,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0.0,5,16,3,3,3,7,63.636363636364,0,26,54,0,0.5026,17,0,8,0.0
Abdoulie Mboge,2370113,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.6,1,0,0,0,0,8.024e-05,7,8,87.5,7,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,7,1,0,0.0,2,0,2,0.0
Bader Munshi,1102071,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.65,4,0,0,0,0,0.048917,73,83,87.951807228916,38,35,12,1,1,100.0,4,2,0,0,0,0,0.0,0,0,7,41.176470588235,0,0.0,144,0.0,0,0,0,0,0,0,5,55.555555555556,2,0,0,2,14,0,8,4,105,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,9,2,4,100.0,0,40,43,0,0.0,6,3,5,0.0
Ali Abdoulraouf Alabdrabalnabi,2040371,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.66,5,0,1,1,0,0.03282528,55,62,88.709677419355,24,31,11,3,0,0.0,3,1,0,0,0,0,0.0,2,1,9,60.0,0,0.0,131,0.0,0,0,0,0,0,0,3,60.0,5,0,0,3,14,0,2,2,91,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,3,0,1,5,1,1,33.333333333333,0,26,36,0,0.5185,4,0,5,0.0
Ali Abdoulraouf Alabdrabalnabi,2040371,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,6.2,1,0,0,0,0,0.0,13,14,92.857142857143,8,5,3,0,1,100.0,2,1,0,0,0,0,0.0,0,0,4,57.142857142857,0,0.0,47,0.0,0,0,0,1,0,0,1,100.0,1,0,0,1,2,0,1,1,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,2,2,100.0,0,8,6,0,0.0,2,0,2,0.0
Mohammed Al Abdullah,1398849,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,6.625,4,0,1,1,1,0.0,17,20,85.0,4,13,8,1,0,0.0,2,0,1,0,0,0,0.0,2,0,3,50.0,1,50.0,72,0.0,0,0,0,0,0,0,1,100.0,0,0,0,1,8,0,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,2,2,100.0,0,5,15,0,0.0,4,0,6,0.0
