İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Ahmed Bamasud,893197,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.6961538461538,26,0,2,0,1,1.55693238,725,885,81.920903954802,393,332,152,22,13,35.135135135135,68,29,4,0,0,19,24.675324675325,8,1,101,60.479041916168,19,44.186046511628,2230,0.0,0,0,0,0,2,0,38,41.304347826087,72,1,3,9,315,8,79,32,1503,20,11,1,0,23,1,3,0,0,7,0,0,0,0,0,0,26,0.0,22,37,77,92,34,48,70.588235294118,0,449,436,0,0.2803,130,4,26,0.0
Ziyad Al-Sahafi,831259,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.4,8,0,0,0,0,0.01661921,90,100,90.0,66,24,6,0,0,0.0,1,1,0,0,0,0,0.0,0,0,2,50.0,3,60.0,297,0.0,0,0,0,1,0,0,5,45.454545454545,20,0,0,0,12,0,6,3,132,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,11,10,1,100.0,0,70,30,0,0.0,4,4,9,0.0
Ziyad Al-Sahafi,831259,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.6153846153846,13,1,0,0,0,0.0,232,289,80.276816608997,167,65,16,1,0,0.0,8,7,3,1,1,0,0.0,4,3,13,56.521739130435,6,40.0,764,25.0,0,0,1,0,0,0,20,37.037037037037,38,0,2,3,72,0,31,11,386,5,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0.0,1,0,3,54,9,6,75.0,0,184,108,1,0.0,28,0,14,0.0
Mohammed Al Baqawi,893199,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.696,25,0,3,0,2,1.42021961,662,771,85.862516212711,435,227,90,7,1,20.0,28,23,3,0,0,5,41.666666666667,4,0,51,56.666666666667,15,57.692307692308,2215,0.0,0,0,0,0,0,0,40,59.701492537313,81,0,0,2,161,2,64,40,1207,25,12,1,0,21,0,2,0,0,7,0,0,0,0,0,0,25,0.0,7,5,12,67,30,16,57.142857142857,0,483,288,0,0.0863,69,5,25,0.0
Mohammed Al Baqawi,893199,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.7285714285714,28,0,1,0,2,0.0,569,695,81.870503597122,280,294,145,13,9,60.0,44,13,5,0,0,5,17.241379310345,2,0,94,56.287425149701,6,40.0,2244,0.0,0,0,0,0,0,0,32,55.172413793103,61,0,1,19,232,2,42,24,1162,43,19,0,1,29,0,0,0,0,7,0,0,0,0,0,0,26,0.0,13,15,29,58,27,28,63.636363636364,0,315,409,0,0.0,78,0,28,0.0
Mohammed Al Baqawi,893199,Saudi Pro League 23/24,Saudi Pro League,Al-Fayha,6.7161290322581,31,0,3,0,0,0.0,758,920,82.391304347826,431,334,143,13,9,56.25,56,18,4,1,1,7,18.918918918919,2,0,100,64.102564102564,10,33.333333333333,2547,0.0,0,0,0,0,0,0,51,46.363636363636,76,0,0,7,247,0,91,57,1390,35,18,0,0,25,1,1,0,0,4,0,0,0,0,0,0,29,0.0,13,16,37,110,38,34,60.714285714286,0,504,453,0,0.0,122,0,31,0.0
Mokher Al-Rashidi,921767,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.04,5,0,0,0,0,0.01125178,62,77,80.519480519481,55,7,3,0,0,0.0,1,5,2,0,0,0,0.0,1,0,4,36.363636363636,2,50.0,239,0.0,0,0,0,0,0,0,8,50.0,11,0,0,1,23,0,8,3,130,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,2,0,16,11,1,100.0,0,61,16,0,0.0089,7,1,7,0.0
Mokher Al-Rashidi,921767,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.7161290322581,31,0,0,0,0,0.0,955,1076,88.754646840149,757,198,50,3,4,36.363636363636,45,18,7,0,0,0,0.0,10,1,71,60.683760683761,22,53.658536585366,2222,0.0,0,0,0,0,0,0,70,55.555555555556,86,1,1,3,157,0,53,34,1376,22,18,0,0,19,1,3,0,0,6,0,0,0,0,0,0,25,0.0,3,11,3,126,33,35,77.777777777778,0,790,289,0,0.0,73,0,31,0.0
Mokher Al-Rashidi,921767,Saudi Pro League 23/24,Saudi Pro League,Al-Fayha,6.7428571428571,28,0,0,1,0,0.0,634,731,86.730506155951,480,155,35,4,7,58.333333333333,39,18,4,0,0,1,33.333333333333,6,0,54,57.446808510638,13,31.707317073171,2219,0.0,0,0,0,3,0,0,54,52.941176470588,144,0,0,5,126,1,52,30,1050,9,17,1,0,15,0,1,0,0,4,0,0,0,0,0,0,25,0.0,4,12,3,102,32,30,76.923076923077,0,522,212,0,0.0,91,0,28,0.0
Khalid Al Rammah,1542651,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.0714285714286,7,0,0,0,0,0.05504658,54,72,75.0,24,30,10,2,0,0.0,5,3,2,0,1,2,50.0,1,0,7,43.75,0,0.0,212,0.0,0,0,0,0,0,0,2,25.0,6,0,0,0,27,0,4,1,119,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,2,4,8,7,2,40.0,1,31,41,0,0.0172,7,0,7,0.0
Khalid Al Rammah,1542651,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.5833333333333,6,0,0,0,0,0.0,75,98,76.530612244898,34,42,12,0,1,33.333333333333,12,1,0,0,0,1,11.111111111111,0,0,15,57.692307692308,1,25.0,329,0.0,0,0,0,0,0,0,2,40.0,6,0,0,1,41,1,8,3,160,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,3,9,5,6,8,66.666666666667,0,42,65,0,0.0,9,0,6,0.0
Abdulrahman Al Anzi,1523635,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.725,4,0,0,0,0,0.07074678,11,14,78.571428571429,5,6,3,1,0,0.0,2,3,1,0,0,1,33.333333333333,0,0,3,75.0,3,100.0,48,0.0,0,0,0,0,0,0,0,0.0,3,0,0,0,5,0,0,0,31,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,3,2,1,1,50.0,0,6,8,0,0.0,1,0,5,0.0
Abdulrahman Al Anzi,1523635,Saudi Pro League 23/24,Saudi Pro League,Al-Fayha,6.25,2,0,0,0,0,0.0,21,25,84.0,7,14,8,0,0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,1,100.0,40,0.0,0,0,0,0,0,0,1,25.0,1,0,0,0,7,0,3,2,34,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,4,2,0,0.0,0,9,16,0,0.0,7,0,4,0.0
Mohammed Al Dowaish,1542652,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.25,6,0,0,0,0,0.0,73,110,66.363636363636,33,41,16,2,4,36.363636363636,8,5,1,0,0,1,12.5,0,0,14,38.888888888889,2,33.333333333333,334,0.0,0,0,0,0,0,0,3,27.272727272727,8,0,0,4,71,1,4,0,227,2,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2,11,8,11,10,3,37.5,0,49,69,0,0.0,16,0,7,0.0
Orlando Mosquera,886041,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,7.1037037037037,27,0,0,0,0,0.02950612,599,845,70.887573964497,526,73,18,2,0,0.0,0,0,1,0,0,0,0.0,0,0,4,80.0,8,100.0,2430,0.0,0,0,0,0,0,0,154,39.386189258312,31,0,0,1,252,0,113,59,1107,8,0,0,2,0,0,0,0,83,7,1,9,6,6,6,0,27,0.0,2,0,0,391,42,0,0.0,0,578,267,2,0.0,185,0,27,1.3915
Orlando Mosquera,886041,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,7.1133333333333,30,0,0,0,1,0.0,621,924,67.207792207792,499,122,43,2,1,50.0,1,0,2,1,1,0,0.0,0,0,3,42.857142857143,4,100.0,2658,0.0,0,0,0,0,0,0,214,41.87866927593,29,0,0,0,311,0,84,38,1249,1,1,0,0,3,0,0,0,91,10,2,16,17,13,16,0,30,0.0,2,2,0,511,37,1,100.0,0,560,364,2,0.0,277,0,30,0.0
Abdulhadi Al-Harajin,818887,Saudi Pro League 24/25,Saudi Pro League,Al-Fayha,6.6153846153846,13,0,0,1,1,0.0,131,155,84.516129032258,56,77,37,4,9,64.285714285714,2,2,2,0,0,2,12.5,8,1,24,51.063829787234,1,25.0,358,0.0,0,0,0,0,0,0,5,45.454545454545,1,0,0,6,61,2,13,8,241,13,8,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0.0,4,14,16,11,6,0,0.0,0,60,111,0,0.0,23,0,16,0.0
Abdulrahman Al-Safri,990187,Saudi Pro League 23/24,Saudi Pro League,Al-Fayha,6.6137931034483,29,0,3,0,1,0.0,580,709,81.805359661495,299,289,106,13,3,20.0,65,27,8,0,0,8,33.333333333333,8,3,89,45.408163265306,8,32.0,1880,0.0,0,0,0,1,0,0,27,52.941176470588,16,1,0,9,210,3,58,31,1042,21,43,0,0,44,0,4,0,0,1,0,0,0,0,0,0,20,0.0,13,15,24,51,34,29,44.615384615385,0,342,391,0,0.0,98,0,29,0.0
