İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Onur Bulut,142494,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.7607142857143,28,0,4,1,3,2.57847106,701,845,82.958579881657,305,410,219,20,10,33.333333333333,27,20,2,0,0,14,24.137931034483,6,2,47,41.964285714286,24,55.813953488372,2039,0.0,0,0,0,0,0,0,44,50.574712643678,33,0,0,10,274,4,47,26,1304,10,12,1,0,23,3,2,0,0,8,0,0,0,0,0,0,23,0.0,20,30,58,87,28,17,62.962962962963,0,345,558,0,0.3567,71,0,28,0.0
Onur Bulut,142494,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.72,5,0,0,0,0,0.18789089,55,64,85.9375,15,42,21,2,1,33.333333333333,4,4,0,0,0,2,33.333333333333,1,0,6,66.666666666667,0,0.0,129,0.0,0,0,0,0,0,0,3,60.0,0,0,0,1,18,0,1,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,3,6,5,3,3,75.0,0,19,51,0,0.0335,5,0,5,0.0
Tayyip Talha Sanuç,851909,Super Lig 24/25,Trendyol Süper Lig,Beşiktaş JK,6.5642857142857,14,0,0,0,0,0.04568933,251,290,86.551724137931,174,77,23,0,1,100.0,12,8,1,2,2,0,0.0,2,0,14,48.275862068966,18,64.285714285714,566,0.0,0,0,0,0,0,0,11,42.307692307692,30,0,1,1,47,0,16,9,379,1,10,0,0,4,0,2,0,0,0,0,0,0,0,0,0,7,0.0,0,1,2,26,8,8,66.666666666667,0,193,99,0,0.0651,18,0,15,0.0
Tayyip Talha Sanuç,851909,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.6375,8,0,0,0,0,0.05835048,260,295,88.135593220339,192,68,22,1,0,0.0,3,7,2,0,0,0,0.0,2,1,5,41.666666666667,5,35.714285714286,586,0.0,0,0,0,0,0,0,12,40.0,15,0,0,1,43,0,14,6,348,2,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,6,0.0,1,1,1,30,11,3,100.0,0,207,89,0,0.2808,11,0,8,0.0
Tayyip Talha Sanuç,851909,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.65,2,0,0,0,0,0.00712357,48,55,87.272727272727,37,11,4,0,1,100.0,1,5,0,0,0,0,0.0,1,0,3,42.857142857143,2,66.666666666667,135,0.0,0,0,0,0,0,0,1,20.0,8,0,0,2,9,0,5,2,78,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,5,3,0,0.0,0,41,14,0,0.0944,6,0,2,0.0
Can Keleş,918408,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.6,1,0,0,0,0,0.00484394,7,8,87.5,0,7,5,0,1,100.0,1,0,0,0,0,0,0.0,0,0,2,100.0,0,0.0,13,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,0,0,0,0.0,0,0,12,0,0.0,0,0,2,0.0
Tayfur Bingöl,255957,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.6071428571429,14,0,0,2,0,0.25799496,222,275,80.727272727273,94,129,77,5,7,50.0,15,5,4,0,0,1,11.111111111111,16,4,28,43.75,14,53.846153846154,607,0.0,0,0,0,0,0,0,4,40.0,4,0,0,10,96,4,16,10,406,6,15,2,0,4,2,5,0,0,1,0,0,0,0,0,0,6,0.0,5,14,9,10,14,8,53.333333333333,0,112,172,0,0.9193,33,0,14,0.0
Jackson Muleka,927649,Super Lig 24/25,Trendyol Süper Lig,Beşiktaş JK,7.1,1,0,0,0,0,0.00783483,7,9,77.777777777778,3,4,3,1,1,100.0,0,0,0,0,0,0,0.0,1,0,2,100.0,1,100.0,11,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,3,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0.0,0,3,6,0,0.0131,0,0,1,0.0
Jackson Muleka,927649,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.9,30,4,3,5,1,1.43088917,347,471,73.673036093418,97,252,140,19,35,62.5,33,11,1,0,0,2,9.0909090909091,53,18,95,51.351351351351,63,58.333333333333,1640,7.5471698113208,0,0,0,0,0,0,15,53.571428571429,17,0,0,33,269,12,35,18,856,30,30,0,0,9,7,18,0,0,1,0,0,0,0,0,0,18,0.0,19,56,22,28,17,18,54.545454545455,0,117,376,1,4.5177,86,0,30,0.0
Cenk Tosun,72127,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.8575757575758,33,6,8,13,4,1.15257611,274,411,66.666666666667,88,188,124,21,9,47.368421052632,14,1,2,0,0,2,15.384615384615,55,14,49,47.115384615385,69,57.983193277311,1962,10.909090909091,2,0,2,0,2,0,10,35.714285714286,16,0,0,20,222,13,22,11,682,30,23,3,0,6,13,13,0,0,2,0,0,0,0,0,0,22,0.0,21,19,13,28,33,8,57.142857142857,0,110,314,0,8.6423,38,0,34,0.0
Umut Meraş,609746,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,7.0,7,0,1,0,0,0.22786776,144,198,72.727272727273,80,66,28,1,2,100.0,17,17,1,0,0,2,18.181818181818,2,0,21,65.625,9,56.25,494,0.0,0,0,0,0,0,0,5,25.0,9,0,0,0,91,1,13,5,333,2,7,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,0.0,1,2,11,20,6,11,64.705882352941,0,100,109,0,0.0662,22,0,7,0.0
