İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Faris Al Ghamdi,1547371,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.5625,16,0,1,1,2,0.27056911,179,233,76.824034334764,72,107,51,7,8,47.058823529412,17,7,9,0,0,0,0.0,6,0,25,32.467532467532,3,50.0,672,0.0,0,0,0,0,0,0,30,65.217391304348,14,0,1,12,99,3,30,17,355,0,19,0,0,13,0,1,0,0,2,0,0,0,0,0,0,7,0.0,7,17,7,46,10,11,64.705882352941,0,91,142,0,0.5672,36,2,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meshal Ali Khayrallah,1156413,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.6,5,0,0,0,0,0.0075883,34,36,94.444444444444,22,12,8,0,0,0.0,3,0,1,0,0,0,0.0,0,0,4,40.0,1,50.0,102,0.0,0,0,0,0,0,0,3,100.0,4,0,0,1,8,0,2,2,53,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,3,2,3,100.0,0,22,14,0,0.0,3,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasir Shammari,1955901,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco Calvo,156400,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.7458333333333,24,3,4,8,1,1.93729363,733,887,82.638105975197,443,290,107,10,13,46.428571428571,47,32,6,0,0,5,22.727272727273,32,15,71,48.299319727891,40,56.338028169014,2131,9.375,0,0,0,2,0,0,72,52.173913043478,86,0,2,13,251,4,108,57,1372,11,27,2,0,25,9,3,1,0,6,0,0,0,0,0,0,24,0.0,9,28,22,138,38,33,70.212765957447,0,490,397,2,4.5887,94,7,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Hendry,795696,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.728,25,1,1,2,0,0.37982525,1126,1243,90.587288817377,785,341,113,5,3,50.0,15,15,8,0,0,3,37.5,5,1,38,50.666666666667,38,73.076923076923,2198,20.0,0,0,0,3,0,0,71,54.198473282443,109,0,5,2,138,1,72,36,1500,21,27,0,1,7,1,1,0,0,6,0,0,0,0,0,0,25,0.0,5,6,8,131,43,7,46.666666666667,0,815,428,0,0.7365,90,20,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdullah Madu,794347,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.5615384615385,13,0,0,1,0,0.03172422,378,422,89.57345971564,303,75,13,0,2,66.666666666667,8,5,2,0,0,0,0.0,2,1,13,48.148148148148,10,55.555555555556,822,0.0,0,0,1,0,0,0,13,40.625,35,1,0,1,48,0,21,5,513,3,10,0,0,2,2,0,0,0,0,0,0,0,0,0,0,9,0.0,0,3,0,32,18,5,62.5,0,322,100,0,0.2235,20,7,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madallah Al-Olayan,818813,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.8181818181818,11,1,1,0,1,0.60197393,117,159,73.584905660377,48,69,42,3,5,55.555555555556,14,2,0,0,0,4,40.0,1,1,29,64.444444444444,8,72.727272727273,434,100.0,0,0,0,0,0,0,11,47.826086956522,9,0,1,2,63,1,16,9,256,10,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,5,0.0,3,9,10,23,9,8,57.142857142857,0,61,98,0,0.1445,18,1,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdulbaset Hindi,949218,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.4,13,0,0,0,0,0.06262809,436,481,90.644490644491,313,123,20,1,1,100.0,20,11,3,1,1,0,0.0,2,0,28,52.830188679245,10,47.619047619048,965,0.0,0,0,0,1,0,0,20,58.823529411765,42,0,1,4,55,0,42,19,619,7,13,0,0,9,1,0,0,0,4,0,0,0,0,0,0,12,0.0,1,1,1,34,16,15,75.0,0,340,141,0,0.0466,37,10,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdullah Al Khateeb,920498,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.6772727272727,22,0,1,0,1,0.90265721,711,813,87.453874538745,422,289,101,3,8,50.0,27,24,5,0,1,4,30.769230769231,2,1,47,52.808988764045,14,48.275862068966,1824,0.0,0,0,0,0,0,0,31,55.357142857143,70,0,0,2,148,3,30,14,1138,13,19,0,0,13,0,0,0,0,5,0,0,0,0,0,0,21,0.0,3,16,13,56,33,19,70.37037037037,1,463,350,0,0.0563,79,10,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Awad Abdu Dahal,1797647,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,6.4333333333333,6,0,1,0,0,0.25538929,31,39,79.487179487179,16,15,6,2,1,50.0,6,0,2,0,0,3,100.0,0,0,9,47.368421052632,2,33.333333333333,150,0.0,0,0,0,0,0,0,2,40.0,3,0,0,3,16,0,1,0,78,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2,3,5,6,5,83.333333333333,0,19,20,0,0.0,1,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Rodák,358694,Saudi Pro League 25/26,Saudi Pro League,Al-Ettifaq,7.2259259259259,27,0,0,0,0,0.03046907,531,767,69.230769230769,469,62,23,0,0,0.0,2,1,3,0,0,0,0.0,0,0,3,75.0,13,100.0,2430,0.0,0,0,0,0,0,0,143,38.440860215054,53,2,3,0,244,0,67,45,1127,3,0,0,0,1,0,0,0,99,7,0,27,16,15,16,0,27,0.0,0,0,0,372,46,0,0.0,0,541,226,4,0.0,255,0,27,-0.0418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
