İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Rojendro Oudsten,1469273,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.5,4,0,0,0,0,0.00957468,24,32,75.0,11,13,7,1,1,50.0,4,0,1,0,0,0,0.0,2,1,5,71.428571428571,1,25.0,92,0.0,0,0,0,0,0,0,1,33.333333333333,6,0,0,0,13,0,2,1,52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,3,2,3,75.0,0,14,18,0,0.1917,3,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Alders,1403075,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.6555555555556,9,0,2,0,0,0.92648348,193,235,82.127659574468,90,103,54,4,1,25.0,20,6,0,0,0,4,30.769230769231,1,0,35,67.307692307692,2,13.333333333333,529,0.0,0,0,0,0,0,0,7,53.846153846154,19,1,0,6,72,1,11,6,377,14,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0.0,4,4,13,13,9,9,45.0,0,106,129,0,0.0295,24,3,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Malone,73557,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.56,10,0,0,0,0,0.01063318,53,64,82.8125,38,15,4,0,0,0.0,2,4,0,0,0,0,0.0,0,0,3,50.0,6,75.0,207,0.0,0,0,0,0,0,0,3,37.5,12,0,1,0,12,0,3,1,92,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8,5,1,50.0,0,42,22,0,0.0,14,2,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Bakker,302690,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.94,25,2,3,6,2,2.46413178,1093,1299,84.141647421093,646,447,210,14,9,60.0,32,24,0,0,0,2,20.0,25,5,58,50.877192982456,84,58.333333333333,2186,8.0,1,0,0,1,2,0,67,48.201438848921,146,0,3,3,243,7,88,48,1707,17,28,0,0,20,2,8,0,0,3,0,0,0,0,0,0,24,0.0,14,15,10,139,38,20,62.5,0,714,585,1,2.721,87,20,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devon Koswal,1068610,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.665,20,0,0,0,0,0.42062794,411,493,83.367139959432,273,138,58,3,2,66.666666666667,20,6,4,0,0,2,25.0,3,0,39,67.241379310345,11,27.5,1297,0.0,0,0,0,0,0,0,23,45.098039215686,74,2,0,3,108,3,26,12,698,17,10,1,0,5,0,1,0,0,2,0,0,0,0,0,0,14,0.0,3,3,8,51,23,13,65.0,0,295,198,0,0.11,37,15,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adil Lechkar,1594488,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.5769230769231,13,0,4,0,2,0.90359109,66,96,68.75,29,37,18,4,1,50.0,9,5,2,0,0,0,0.0,2,1,16,48.484848484848,3,37.5,280,0.0,0,0,0,0,0,0,3,15.0,14,0,1,3,64,2,7,2,203,6,10,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0.0,4,2,21,20,7,7,77.777777777778,0,43,53,1,0.155,24,2,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neville Nwankwo,1418395,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.5260869565217,23,0,1,1,1,0.53258675,572,679,84.241531664212,405,167,59,4,8,57.142857142857,38,28,2,0,0,0,0.0,9,1,53,55.208333333333,43,49.425287356322,1716,0.0,0,0,0,1,0,0,29,47.540983606557,83,0,2,3,145,3,29,14,992,8,21,0,0,13,2,2,0,0,2,0,0,0,0,0,0,21,0.0,4,14,2,61,30,22,57.894736842105,0,441,238,0,1.1593,104,6,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guus Offerhaus,1047396,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.6464285714286,28,0,5,0,3,1.73176949,937,1114,84.11131059246,572,365,133,29,6,50.0,34,25,5,0,0,24,26.966292134831,16,2,45,42.452830188679,33,41.772151898734,2519,0.0,0,0,0,0,1,0,64,42.953020134228,134,2,3,13,306,1,77,39,1598,5,31,0,0,12,0,4,0,0,3,0,0,0,0,0,0,28,0.0,29,12,89,149,47,15,44.117647058824,0,634,480,1,0.664,132,25,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigel Ogidi Nwankwo,955148,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,6.75,4,0,0,0,0,0.207671,13,22,59.090909090909,5,8,4,3,3,75.0,2,0,0,0,0,2,25.0,1,0,5,45.454545454545,3,75.0,70,0.0,0,0,0,0,0,0,0,0.0,1,0,0,3,23,0,1,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,4,8,2,1,1,50.0,0,10,12,0,0.052,4,1,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Koeman Jr,268701,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,7.4964285714286,28,0,0,0,0,0.17606434,774,1175,65.872340425532,583,191,82,0,2,100.0,1,0,1,0,0,0,0.0,0,0,7,100.0,4,66.666666666667,2509,0.0,0,0,0,0,0,0,319,44.992947813822,22,2,1,0,414,0,241,163,1455,4,0,0,0,0,0,0,0,124,4,0,8,11,11,10,1,28,0.0,0,2,0,709,46,1,100.0,0,657,518,2,0.0,258,0,28,8.1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daan Reiziger,916942,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,SC Telstar,7.7,2,0,0,0,0,0.0081287,26,46,56.521739130435,17,9,3,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,101,0.0,0,0,0,0,0,0,16,47.058823529412,1,0,0,0,20,0,4,2,64,1,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0.0,0,0,0,34,2,0,0.0,0,22,24,0,0.0,13,0,2,0.9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
