İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Daniel Barlaser,817564,Premiership 25/26,Scottish Premiership,Hibernian,7.0862068965517,29,0,2,0,3,2.66454295,1172,1367,85.735186539868,555,617,329,28,16,72.727272727273,29,27,4,0,0,13,25.0,12,1,57,47.899159663866,20,57.142857142857,2215,0.0,0,0,0,0,2,0,102,57.627118644068,31,0,2,13,278,5,124,75,1661,12,23,0,0,22,0,6,0,0,5,0,0,0,0,0,0,27,0.0,28,22,52,177,23,14,48.275862068966,0,600,767,2,0.4605,115,6,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Mulligan,988691,Premiership 25/26,Scottish Premiership,Hibernian,6.8954545454545,22,1,4,0,5,2.75121757,591,727,81.292984869326,264,327,181,23,24,47.058823529412,47,22,6,0,0,7,30.434782608696,24,5,92,47.916666666667,14,43.75,1836,4.1666666666667,0,0,0,0,0,0,17,45.945945945946,20,0,0,21,267,16,28,16,1121,22,38,0,0,16,0,8,0,0,5,0,0,0,0,0,0,21,0.0,23,51,23,37,21,29,61.702127659574,0,287,440,1,1.2987,128,4,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Campbell,970717,Premiership 25/26,Scottish Premiership,Hibernian,6.6473684210526,19,1,5,3,3,1.23731204,130,186,69.89247311828,47,83,56,9,3,33.333333333333,9,6,2,0,0,0,0.0,15,5,23,48.936170212766,15,38.461538461538,529,6.6666666666667,0,0,0,0,0,0,8,53.333333333333,17,0,0,2,83,2,8,5,298,11,10,1,0,7,7,6,0,0,1,0,0,0,0,0,0,2,0.0,9,9,6,15,7,5,55.555555555556,0,57,129,0,2.1248,24,2,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicky Cadden,371318,Premiership 25/26,Scottish Premiership,Hibernian,6.9428571428571,21,0,8,0,5,4.89697949,476,592,80.405405405405,195,281,172,45,19,55.882352941176,13,7,1,0,0,51,25.247524752475,26,3,44,57.894736842105,9,52.941176470588,1486,0.0,0,0,0,1,4,0,24,33.802816901408,39,1,0,4,313,5,34,12,1039,12,9,0,0,5,0,8,1,0,4,0,0,0,0,0,0,18,0.0,44,34,202,71,21,9,69.230769230769,0,220,372,1,1.382,59,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rudi Allan Molotnikov,1405622,Premiership 25/26,Scottish Premiership,Hibernian,6.6333333333333,3,0,0,0,0,0.02133965,14,20,70.0,4,10,7,0,0,0.0,1,0,0,0,0,0,0.0,2,2,1,33.333333333333,3,100.0,59,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,10,2,0,0,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,2,0,0.0,0,6,14,0,0.0907,4,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Newell,151059,Premiership 25/26,Scottish Premiership,Hibernian,6.6333333333333,6,0,1,0,0,0.2062186,52,68,76.470588235294,30,22,10,1,0,0.0,5,3,1,0,0,0,0.0,3,0,9,45.0,4,80.0,178,0.0,0,0,0,0,0,0,5,62.5,8,0,0,3,23,0,7,4,108,4,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,8,2,1,20.0,0,33,35,0,0.2835,7,3,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Cadden,538126,Premiership 25/26,Scottish Premiership,Hibernian,6.7947368421053,19,1,2,1,2,1.11987775,309,410,75.365853658537,150,159,79,11,3,23.076923076923,14,15,1,0,0,3,7.6923076923077,8,4,29,50.0,16,69.565217391304,1156,12.5,0,0,0,0,0,0,21,38.181818181818,38,0,0,4,165,1,23,7,661,12,10,0,0,5,0,1,1,0,3,0,0,0,0,0,0,13,0.0,10,13,39,55,14,8,57.142857142857,0,181,229,1,0.6117,39,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanayochukwu Megwa,1405604,Premiership 25/26,Scottish Premiership,Hibernian,6.7333333333333,9,0,0,0,0,0.20738541,132,183,72.131147540984,68,64,37,3,2,66.666666666667,8,9,1,0,0,1,7.6923076923077,7,4,22,66.666666666667,10,50.0,563,0.0,0,0,0,0,0,0,7,36.842105263158,14,0,0,1,77,0,18,8,302,12,4,0,0,7,0,1,0,0,2,0,0,0,0,0,0,7,0.0,3,3,13,19,7,7,87.5,0,86,97,1,0.382,20,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocky Bushiri Kiranga,886124,Premiership 25/26,Scottish Premiership,Hibernian,6.8181818181818,22,3,0,0,0,0.27021319,1012,1106,91.500904159132,799,213,48,4,3,100.0,21,25,5,0,0,0,0.0,13,4,46,66.666666666667,59,60.824742268041,1910,23.076923076923,0,0,0,0,0,0,26,38.235294117647,137,0,2,4,109,1,12,6,1397,22,18,0,0,2,4,1,0,0,7,0,0,0,0,0,0,21,0.0,4,3,0,68,28,8,38.095238095238,0,841,265,0,2.7537,63,10,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munashe Garananga,1189773,Premiership 25/26,Scottish Premiership,Hibernian,6.75,2,0,0,0,0,0.00711617,44,61,72.131147540984,37,7,6,0,0,0.0,3,3,1,0,0,0,0.0,1,0,3,33.333333333333,11,52.380952380952,169,0.0,0,0,0,0,0,0,3,30.0,7,0,0,2,28,0,5,0,104,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,10,2,1,33.333333333333,0,44,17,0,0.0793,3,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant Hanley,95791,Premiership 25/26,Scottish Premiership,Hibernian,6.91,20,0,0,3,0,0.10532697,877,983,89.216683621567,734,143,31,0,1,33.333333333333,15,21,2,1,1,0,0.0,14,7,34,60.714285714286,70,66.037735849057,1693,0.0,0,0,0,1,0,0,48,48.0,129,0,1,0,116,0,61,26,1264,18,15,0,1,6,2,1,0,0,6,0,0,0,0,0,0,20,0.0,0,3,0,100,20,10,66.666666666667,0,771,212,1,1.1452,52,28,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Obita,149391,Premiership 25/26,Scottish Premiership,Hibernian,6.97,20,0,5,1,3,3.38599032,447,552,80.978260869565,213,234,131,19,1,7.6923076923077,10,10,4,0,0,23,28.048780487805,7,0,28,43.75,19,55.882352941176,1351,0.0,0,0,0,0,0,0,32,43.243243243243,53,0,1,6,214,2,42,20,899,17,12,1,0,6,1,3,0,0,4,0,0,0,0,0,0,14,0.0,19,13,82,74,17,7,70.0,0,243,309,2,0.5425,49,3,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Iredale,892093,Premiership 25/26,Scottish Premiership,Hibernian,7.0466666666667,30,0,2,0,0,2.2479224,1196,1449,82.539682539683,711,485,224,12,13,72.222222222222,46,18,5,0,0,16,29.62962962963,3,1,68,60.714285714286,44,53.658536585366,2366,0.0,0,0,0,0,0,0,84,37.668161434978,105,2,2,7,434,2,135,51,2008,10,22,0,0,10,0,0,1,0,9,0,0,0,0,0,0,28,0.0,11,18,54,223,24,32,69.565217391304,0,782,667,2,0.3774,89,20,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren O'Hora,970352,Premiership 25/26,Scottish Premiership,Hibernian,7.0782608695652,23,0,2,2,0,0.90209171,944,1088,86.764705882353,610,334,109,4,3,75.0,27,28,1,0,0,2,40.0,10,1,43,68.253968253968,69,65.094339622642,1933,0.0,0,0,0,0,0,0,48,39.669421487603,139,0,0,2,205,1,64,28,1501,15,10,0,0,7,0,2,0,0,8,0,0,0,0,0,0,21,0.0,4,4,5,121,21,14,51.851851851852,0,654,434,3,1.4091,78,11,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphael Sallinger,275801,Premiership 25/26,Scottish Premiership,Hibernian,7.1464285714286,28,0,0,0,0,0.05449694,611,950,64.315789473684,508,103,38,0,0,0.0,2,0,2,0,0,0,0.0,0,0,7,100.0,15,100.0,2520,0.0,0,0,0,0,0,0,209,38.775510204082,28,1,3,0,345,0,150,101,1223,6,0,0,0,0,0,0,0,78,11,0,12,13,12,29,0,28,0.0,0,0,0,539,28,1,50.0,0,574,376,2,0.0,261,0,28,6.1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Smith,846251,Premiership 25/26,Scottish Premiership,Hibernian,6.625,4,0,0,0,0,0.00340244,78,108,72.222222222222,72,6,5,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,4,100.0,360,0.0,0,0,0,0,0,0,10,25.641025641026,9,0,1,0,30,0,0,0,154,0,0,0,0,1,0,0,0,8,0,0,3,3,3,4,0,4,0.0,0,0,0,39,7,0,0.0,0,78,30,0,0.0,36,0,4,-0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kieron Bowie,983601,Premiership 25/26,Scottish Premiership,Hibernian,6.8454545454545,22,8,3,5,3,2.33820319,203,308,65.909090909091,47,156,108,20,10,30.30303030303,20,1,2,0,0,3,25.0,47,21,67,40.119760479042,38,27.941176470588,1608,17.021276595745,0,0,0,0,0,0,15,62.5,24,0,1,25,231,14,17,10,634,37,49,0,0,6,7,9,0,0,1,0,0,0,0,0,0,19,0.0,20,33,12,24,22,11,55.0,0,61,247,2,5.6879,60,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thibault Klidjé,1150445,Premiership 25/26,Scottish Premiership,Hibernian,6.6294117647059,17,3,0,7,1,0.31944227,90,131,68.702290076336,26,64,39,7,8,53.333333333333,3,1,1,0,0,0,0.0,22,13,22,43.137254901961,27,44.262295081967,743,13.636363636364,0,0,1,0,0,0,2,66.666666666667,6,0,0,10,87,5,4,3,259,12,8,0,0,5,7,4,0,0,0,0,0,0,0,0,0,7,0.0,7,15,5,3,7,0,0.0,0,34,97,1,4.7124,17,0,19,0.0,112.7,4.0,41.0,5.0,49.0,43.75,3.0,0.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,63.0,34.0,0.0,0.0,0.0,247.66666666667,0.0,0.0,0.0,2118423.0,0.0,0.0,0.0,0.0,0.0
