İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Josip Mišić,243713,UEFA Champions League 24/25,UEFA Champions League,GNK Dinamo Zagreb,6.95,6,0,2,0,1,0.473411,211,247,85.425101214575,124,88,29,3,0,0.0,11,9,1,0,0,1,11.111111111111,4,0,14,66.666666666667,1,25.0,481,0.0,0,0,0,1,0,0,21,72.413793103448,11,0,1,0,48,0,22,17,317,3,8,0,0,4,1,2,0,0,1,0,0,0,0,0,0,5,0.0,3,0,9,29,15,8,72.727272727273,0,138,118,0,0.0768,31,0,6,0.0
Juan Córdoba,1162190,HNL 24/25,HNL,GNK Dinamo Zagreb,6.7909090909091,11,1,2,3,2,0.0,175,213,82.159624413146,51,127,77,5,3,18.75,8,4,3,0,0,3,23.076923076923,15,7,26,45.614035087719,3,27.272727272727,549,6.6666666666667,0,0,1,0,0,0,4,50.0,1,0,0,8,88,5,13,6,326,15,8,1,0,3,4,3,0,0,0,0,0,0,0,0,0,7,0.0,5,16,13,8,4,6,75.0,0,57,169,1,0.0,20,0,11,0.0
Juan Córdoba,1162190,UEFA Champions League 24/25,UEFA Champions League,GNK Dinamo Zagreb,6.8,1,0,0,0,0,0.00255179,3,4,75.0,1,2,1,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,1,100.0,16,0.0,0,0,0,0,0,0,1,100.0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,1,3,0,0.0326,1,0,1,0.0
Mateo Lisica,1034543,HNL 25/26,HNL,GNK Dinamo Zagreb,7.1235294117647,17,2,5,3,5,3.43102294,340,396,85.858585858586,106,234,144,25,9,47.368421052632,19,8,1,0,0,14,34.146341463415,12,5,41,54.666666666667,9,81.818181818182,1070,16.666666666667,0,0,0,0,0,0,11,61.111111111111,8,1,0,4,137,6,19,14,613,13,9,0,0,11,3,1,0,0,1,0,0,0,0,0,0,12,0.0,25,19,41,18,9,11,57.894736842105,0,118,278,2,1.7411,51,0,17,0.0
Mateo Lisica,1034543,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,6.7142857142857,7,1,1,0,0,0.33069213,113,152,74.342105263158,33,80,46,3,3,25.0,13,6,0,0,0,5,20.833333333333,2,1,20,57.142857142857,2,50.0,468,50.0,0,0,0,0,0,0,1,14.285714285714,1,0,0,2,81,1,6,0,245,4,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,5,0.0,3,12,24,7,12,9,69.230769230769,0,47,105,0,0.0853,18,0,7,0.0
Fran Topić,1144319,HNL 25/26,HNL,GNK Dinamo Zagreb,6.775,12,1,0,2,0,1.13475486,151,196,77.040816326531,51,100,66,9,10,38.461538461538,13,1,2,0,0,1,8.3333333333333,12,3,36,48.648648648649,3,37.5,566,8.3333333333333,0,0,0,0,0,0,1,25.0,9,0,0,5,95,4,3,2,318,13,15,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0.0,9,26,12,4,4,9,69.230769230769,0,55,141,1,1.3892,30,0,12,0.0
Fran Topić,1144319,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,6.825,4,0,1,1,1,0.7851916,68,83,81.927710843373,26,42,25,5,3,60.0,3,4,0,0,0,1,25.0,3,0,14,63.636363636364,1,16.666666666667,245,0.0,0,0,0,0,0,0,1,33.333333333333,0,0,0,5,31,0,1,1,125,8,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0.0,5,5,4,3,6,0,0.0,0,30,53,0,0.4548,11,0,4,0.0
Marko Soldo,1133184,HNL 25/26,HNL,GNK Dinamo Zagreb,6.8076923076923,13,3,1,0,1,0.47780979,173,200,86.5,90,83,34,4,4,66.666666666667,8,7,0,0,0,0,0.0,8,6,15,44.117647058824,7,50.0,317,37.5,0,0,0,1,0,0,10,76.923076923077,8,1,0,4,38,3,7,6,262,3,7,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0.0,4,6,1,13,3,5,62.5,0,100,100,1,0.8262,29,0,15,0.0
Marko Soldo,1133184,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,6.56,5,0,0,0,0,0.06846198,57,83,68.674698795181,24,33,18,1,2,50.0,9,1,0,0,0,0,0.0,3,0,13,48.148148148148,6,60.0,196,0.0,0,0,0,0,0,0,3,50.0,2,0,2,1,35,1,6,3,120,2,7,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0.0,1,4,2,6,6,6,66.666666666667,0,34,49,0,0.3258,9,1,6,0.0
Sven Šunta,1584953,HNL 25/26,HNL,GNK Dinamo Zagreb,6.55,2,0,0,0,1,0.00695791,17,23,73.913043478261,9,8,4,1,0,0.0,3,1,0,0,0,0,0.0,1,0,3,60.0,1,50.0,24,0.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,1,7,0,2,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3,1,2,66.666666666667,0,10,13,0,0.0617,2,0,4,0.0
