İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Dani Ceballos,547838,LaLiga 25/26,LaLiga,Real Madrid,6.9357142857143,14,0,0,0,0,0.68577844,406,438,92.694063926941,133,273,136,9,3,23.076923076923,18,7,1,0,0,0,0.0,3,0,36,58.064516129032,1,25.0,482,0.0,0,0,0,0,0,0,15,88.235294117647,5,1,0,2,51,2,12,11,529,15,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0.0,9,13,3,17,5,11,61.111111111111,0,147,291,0,0.0448,37,4,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Pitarch,2237795,LaLiga 25/26,LaLiga,Real Madrid,6.22,5,0,1,0,0,0.11143991,167,190,87.894736842105,64,103,43,1,1,20.0,4,3,1,0,0,0,0.0,3,1,6,19.354838709677,1,25.0,290,0.0,0,0,0,0,0,0,8,61.538461538462,1,0,1,3,35,3,4,2,227,1,8,0,0,11,1,2,0,0,0,0,0,0,0,0,0,4,0.0,1,5,1,13,4,2,50.0,0,71,119,0,0.2205,11,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Ángel Morán,1142683,LaLiga 25/26,LaLiga,Real Madrid,6.65,2,0,0,0,0,0.0735574,57,63,90.47619047619,18,39,18,0,1,50.0,3,0,0,0,0,0,0.0,2,1,8,57.142857142857,0,0.0,87,0.0,0,0,0,0,0,0,1,100.0,1,0,0,1,10,0,1,1,80,4,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,2,0,1,2,3,100.0,0,19,44,0,0.05,5,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
César Palacios,1402688,LaLiga 25/26,LaLiga,Real Madrid,6.6,2,0,0,0,0,0.0585243,24,27,88.888888888889,10,14,8,1,2,66.666666666667,1,3,0,0,0,0,0.0,1,0,5,55.555555555556,0,0.0,51,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,1,1,45,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,3,1,0,1,1,100.0,0,11,16,0,0.1356,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,795064,LaLiga 25/26,LaLiga,Real Madrid,6.8142857142857,14,0,3,0,4,2.25619358,469,549,85.428051001821,166,303,162,19,2,33.333333333333,10,12,1,0,0,20,24.691358024691,6,1,12,42.857142857143,3,50.0,759,0.0,0,0,0,0,2,0,42,50.602409638554,4,0,0,2,171,1,69,40,759,0,5,1,0,5,0,1,1,0,0,0,0,0,0,0,0,9,0.0,18,6,81,83,11,6,60.0,0,185,364,1,0.1902,28,2,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Rüdiger,142622,LaLiga 25/26,LaLiga,Real Madrid,6.9,13,1,1,1,0,0.31654225,823,884,93.099547511312,490,333,84,3,0,0.0,11,3,0,0,0,0,0.0,11,1,12,54.545454545455,26,68.421052631579,1086,9.0909090909091,0,0,0,0,0,0,32,50.0,38,0,0,0,70,2,41,16,977,1,9,0,0,1,1,1,1,0,3,0,0,0,0,0,0,12,0.0,2,1,2,64,12,5,45.454545454545,0,507,377,0,0.879,51,2,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean Huijsen,1176744,LaLiga 25/26,LaLiga,Real Madrid,7.2181818181818,22,2,1,2,2,1.08710524,1187,1327,89.449886963075,573,614,214,10,2,100.0,27,17,6,1,1,0,0.0,17,4,40,62.5,41,62.121212121212,1648,11.764705882353,0,0,0,1,0,0,87,63.04347826087,100,0,2,2,148,1,74,43,1558,11,19,0,0,5,1,4,0,0,5,0,0,0,0,0,0,20,0.0,10,2,1,138,16,14,51.851851851852,0,604,723,5,2.1644,61,12,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Éder Militão,822519,LaLiga 25/26,LaLiga,Real Madrid,7.3357142857143,14,2,2,1,1,0.69098065,632,695,90.935251798561,361,271,78,7,1,25.0,21,10,2,0,0,0,0.0,19,9,34,65.384615384615,25,54.347826086957,1033,10.526315789474,0,0,0,0,0,0,39,54.166666666667,47,0,1,1,75,3,60,33,855,12,14,0,0,2,0,2,0,0,4,0,0,0,0,0,0,12,0.0,7,4,0,72,8,15,71.428571428571,0,374,321,2,1.5217,53,10,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Carvajal,138572,LaLiga 25/26,LaLiga,Real Madrid,6.8333333333333,12,0,3,1,0,1.70763152,338,363,93.112947658402,150,188,91,7,1,33.333333333333,10,4,0,0,0,2,28.571428571429,4,1,18,51.428571428571,4,36.363636363636,659,0.0,0,0,0,1,0,0,15,83.333333333333,17,0,1,3,47,4,19,17,501,7,5,1,0,8,0,1,0,0,1,0,0,0,0,0,0,7,0.0,7,3,7,18,7,8,80.0,0,159,204,0,0.3274,24,6,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raúl Asencio,1156645,LaLiga 25/26,LaLiga,Real Madrid,6.9736842105263,19,2,0,2,0,0.53555223,840,893,94.064949608063,485,355,95,4,1,50.0,14,8,3,0,0,0,0.0,13,4,32,56.140350877193,21,60.0,1346,15.384615384615,0,0,0,0,0,0,29,58.0,46,0,1,3,68,1,36,20,1062,17,15,0,0,7,0,2,0,0,6,0,0,0,0,0,0,14,0.0,4,2,1,50,12,11,78.571428571429,0,504,389,1,1.0208,40,9,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Alaba,66492,LaLiga 25/26,LaLiga,Real Madrid,6.7857142857143,7,0,0,0,0,0.06023749,204,219,93.150684931507,118,86,22,0,0,0.0,5,0,1,0,0,0,0.0,3,1,5,71.428571428571,5,50.0,251,0.0,0,0,0,0,1,0,4,28.571428571429,12,0,0,0,16,0,13,5,248,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,14,3,4,80.0,0,122,97,0,0.1903,8,4,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Álvaro Carreras,1085081,LaLiga 25/26,LaLiga,Real Madrid,7.0333333333333,24,2,1,0,2,1.37734593,1356,1498,90.520694259012,499,857,492,26,15,48.387096774194,35,35,5,1,1,3,10.0,8,2,78,53.793103448276,27,54.0,2070,25.0,0,0,1,0,0,0,32,47.761194029851,56,0,1,16,239,8,36,17,2026,29,17,0,0,18,5,3,1,0,10,0,0,0,0,0,0,23,0.0,25,31,30,67,20,17,48.571428571429,0,544,954,1,0.307,138,7,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferland Mendy,792073,LaLiga 25/26,LaLiga,Real Madrid,6.8,1,0,0,0,0,0.03735155,83,90,92.222222222222,29,54,20,0,1,100.0,1,1,0,0,0,0,0.0,0,0,3,100.0,1,33.333333333333,91,0.0,0,0,0,0,0,0,1,33.333333333333,0,0,0,0,7,1,1,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,3,1,1,100.0,0,34,56,0,0.0,4,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fran García,851271,LaLiga 25/26,LaLiga,Real Madrid,6.6,9,1,0,1,1,0.35149767,256,286,89.51048951049,96,160,86,3,2,33.333333333333,14,5,0,0,1,3,13.636363636364,5,2,25,60.975609756098,4,36.363636363636,598,20.0,0,0,0,0,0,0,6,40.0,8,0,0,6,71,1,3,3,433,9,4,0,0,3,1,1,0,0,1,0,0,0,0,0,0,7,0.0,3,6,22,15,7,7,50.0,1,109,177,0,0.7471,19,3,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Víctor Valdepeñas,1901143,LaLiga 25/26,LaLiga,Real Madrid,6.7,1,0,0,0,0,0.0144638,32,34,94.117647058824,14,18,6,1,1,100.0,5,0,0,0,0,1,100.0,0,0,7,58.333333333333,0,0.0,78,0.0,0,0,0,0,0,0,1,50.0,1,0,0,1,7,0,1,1,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,2,1,3,60.0,0,14,20,0,0.0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Jiménez,1142689,LaLiga 25/26,LaLiga,Real Madrid,6.7,1,0,0,1,0,0.0207777,34,35,97.142857142857,13,21,11,0,0,0.0,1,0,0,0,0,0,0.0,1,1,1,50.0,0,0.0,77,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,3,0,0,1,100.0,0,14,21,0,0.1079,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Aguado,1614687,LaLiga 25/26,LaLiga,Real Madrid,6.5,1,0,0,0,0,0.00134112,14,17,82.352941176471,9,5,1,0,0,0.0,2,0,0,0,0,0,0.0,0,0,2,40.0,0,0.0,29,0.0,0,0,0,0,0,0,1,25.0,2,0,0,2,5,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,1,1,50.0,0,10,7,0,0.0,2,1,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thibaut Courtois,70988,LaLiga 25/26,LaLiga,Real Madrid,6.9214285714286,28,0,1,0,0,0.0309922,667,838,79.594272076372,612,55,17,1,0,0.0,1,0,1,0,0,0,0.0,0,0,3,42.857142857143,5,83.333333333333,2520,0.0,0,0,0,1,0,0,103,38.007380073801,17,0,0,0,174,0,51,29,1056,2,1,0,0,3,0,0,0,58,11,0,4,15,14,15,0,28,0.0,1,0,0,271,24,1,100.0,0,647,191,0,0.0,196,0,28,-0.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andriy Lunin,857574,LaLiga 25/26,LaLiga,Real Madrid,6.6,2,0,0,0,0,0.00138671,57,66,86.363636363636,54,3,2,0,0,0.0,0,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,180,0.0,0,0,0,0,0,0,9,52.941176470588,0,0,0,0,10,0,11,6,86,0,0,0,0,0,0,0,0,5,0,0,0,1,1,4,0,2,0.0,0,0,0,17,4,0,0.0,0,56,10,0,0.0,19,0,2,-1.3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
