İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Fran Topić,1144319,HNL 25/26,HNL,GNK Dinamo Zagreb,6.775,12,1,0,2,0,1.13475486,151,196,77.040816326531,51,100,66,9,10,38.461538461538,13,1,2,0,0,1,8.3333333333333,12,3,36,48.648648648649,3,37.5,566,8.3333333333333,0,0,0,0,0,0,1,25.0,9,0,0,5,95,4,3,2,318,13,15,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0.0,9,26,12,4,4,9,69.230769230769,0,55,141,1,1.3892,30,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Soldo,1133184,HNL 25/26,HNL,GNK Dinamo Zagreb,6.8076923076923,13,3,1,0,1,0.47780979,173,200,86.5,90,83,34,4,4,66.666666666667,8,7,0,0,0,0,0.0,8,6,15,44.117647058824,7,50.0,317,37.5,0,0,0,1,0,0,10,76.923076923077,8,1,0,4,38,3,7,6,262,3,7,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0.0,4,6,1,13,3,5,62.5,0,100,100,1,0.8262,29,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sven Šunta,1584953,HNL 25/26,HNL,GNK Dinamo Zagreb,6.55,2,0,0,0,1,0.00695791,17,23,73.913043478261,9,8,4,1,0,0.0,3,1,0,0,0,0,0.0,1,0,3,60.0,1,50.0,24,0.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,1,7,0,2,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3,1,2,66.666666666667,0,10,13,0,0.0617,2,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergi Domínguez,1153335,HNL 25/26,HNL,GNK Dinamo Zagreb,7.332,25,2,1,2,1,0.71721565,1498,1743,85.943775100402,927,571,169,6,4,36.363636363636,48,37,3,0,0,1,33.333333333333,25,6,59,59.0,80,70.175438596491,2187,8.0,0,0,0,0,0,0,91,50.555555555556,116,0,0,1,278,2,117,51,2082,7,19,2,0,14,0,7,0,0,10,0,0,0,0,0,0,25,0.0,6,11,3,180,19,30,62.5,0,1005,738,6,1.4409,122,11,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Pérez Vinlöf,1149080,HNL 25/26,HNL,GNK Dinamo Zagreb,7.0421052631579,19,0,5,0,3,2.6559613,653,777,84.041184041184,304,349,186,16,25,65.789473684211,25,7,2,0,0,16,26.229508196721,7,1,75,63.025210084034,10,50.0,1298,0.0,0,0,0,0,0,0,45,47.872340425532,28,0,0,9,245,4,65,22,1228,25,19,0,0,4,1,3,0,0,3,0,0,0,0,0,0,16,0.0,16,38,61,94,12,20,80.0,0,344,433,5,0.2851,53,7,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott McKenna,358108,HNL 25/26,HNL,GNK Dinamo Zagreb,7.3153846153846,26,2,2,1,3,1.09188028,1555,1726,90.092699884125,1053,502,136,10,5,100.0,25,14,3,0,0,0,0.0,23,8,39,54.166666666667,101,70.629370629371,2340,8.695652173913,0,0,0,0,0,0,84,50.299401197605,135,0,0,6,188,0,81,42,2016,9,27,0,0,1,1,7,0,0,13,0,0,0,0,0,0,26,0.0,10,5,0,167,20,18,72.0,0,1097,629,6,2.1004,97,16,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronaël Pierre-Gabriel,826293,HNL 25/26,HNL,GNK Dinamo Zagreb,6.8,1,0,0,0,0,0.260456,11,14,78.571428571429,1,10,7,2,0,0.0,2,0,1,0,0,0,0.0,0,0,2,66.666666666667,2,66.666666666667,24,0.0,0,0,0,0,0,0,1,50.0,0,0,0,0,6,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,2,1,2,100.0,0,1,13,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niko Galešić,1031476,HNL 25/26,HNL,GNK Dinamo Zagreb,6.9538461538462,13,0,1,1,0,0.53528256,423,492,85.975609756098,240,183,66,4,6,66.666666666667,22,9,1,0,0,4,30.769230769231,9,3,33,61.111111111111,13,50.0,797,0.0,0,0,0,0,2,0,20,46.511627906977,30,0,0,0,93,5,28,13,665,5,13,1,0,5,1,4,0,0,3,0,0,0,0,0,0,7,0.0,4,9,13,43,5,11,50.0,0,265,227,0,0.5132,36,0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moris Valinčić,1086358,HNL 25/26,HNL,GNK Dinamo Zagreb,6.935,20,0,2,0,1,1.16775317,652,781,83.48271446863,286,366,211,13,18,48.648648648649,20,21,1,0,0,4,11.428571428571,9,2,62,57.407407407407,16,50.0,1523,0.0,0,0,0,0,0,0,35,57.377049180328,32,0,0,5,250,6,47,19,1217,24,17,0,0,6,0,4,0,0,8,0,0,0,0,0,0,18,0.0,13,37,35,61,12,15,75.0,0,320,461,1,0.3435,65,6,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kévin Théophile-Catherine,44225,HNL 25/26,HNL,GNK Dinamo Zagreb,6.4666666666667,3,0,0,0,0,0.01397278,111,127,87.40157480315,72,39,5,0,1,50.0,1,2,0,0,0,0,0.0,0,0,2,33.333333333333,3,37.5,194,0.0,0,0,0,0,0,0,1,11.111111111111,9,0,0,0,20,0,12,4,151,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,2,1,9,3,1,100.0,0,73,54,0,0.0,9,1,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noa Mikić,1479508,HNL 25/26,HNL,GNK Dinamo Zagreb,6.9,5,0,0,0,0,0.26212306,74,96,77.083333333333,41,33,21,1,4,100.0,5,5,2,0,0,2,22.222222222222,1,0,14,77.777777777778,2,100.0,280,0.0,0,0,0,0,0,0,8,53.333333333333,7,0,0,1,41,0,11,5,170,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.0,1,4,9,15,2,3,60.0,0,44,52,1,0.0498,6,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Goda,855908,HNL 25/26,HNL,GNK Dinamo Zagreb,6.82,20,0,1,0,2,0.6292415,513,665,77.142857142857,253,260,133,13,12,46.153846153846,37,19,1,0,0,2,6.4516129032258,6,0,68,57.142857142857,25,67.567567567568,1215,0.0,0,0,0,0,0,0,29,34.939759036145,23,0,0,9,258,2,62,28,1044,20,18,0,0,11,0,3,0,0,6,0,0,0,0,0,0,12,0.0,13,26,31,83,10,18,48.648648648649,0,299,366,0,0.3562,64,1,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Bismarck Tabinas,1124811,HNL 25/26,HNL,GNK Dinamo Zagreb,6.6,9,0,2,0,1,0.68795702,93,123,75.609756097561,65,28,12,4,6,50.0,12,5,0,0,0,4,20.0,2,0,20,46.511627906977,9,56.25,505,0.0,0,0,0,0,0,0,3,20.0,20,0,0,6,79,0,7,4,266,2,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,5,0.0,4,12,20,15,12,9,75.0,0,76,47,0,0.0341,28,4,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominik Livaković,190419,HNL 25/26,HNL,GNK Dinamo Zagreb,7.0,8,0,0,0,0,0.07637384,202,253,79.841897233202,182,20,3,0,1,100.0,0,0,0,0,0,0,0.0,0,0,3,100.0,0,0.0,720,0.0,0,0,0,0,0,0,42,46.153846153846,2,0,0,0,53,0,26,16,312,2,0,0,0,0,0,0,0,8,4,0,1,0,0,5,0,8,0.0,0,1,0,91,6,0,0.0,0,199,54,2,0.0,63,0,8,0.7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Nevistić,357582,HNL 25/26,HNL,GNK Dinamo Zagreb,6.8538461538462,13,0,0,0,0,0.01256284,285,391,72.890025575448,257,28,5,0,1,100.0,0,0,0,0,0,0,0.0,0,0,2,66.666666666667,1,100.0,1170,0.0,0,0,0,1,0,0,48,31.578947368421,7,0,0,0,109,0,23,14,488,1,1,0,0,0,0,0,0,28,5,0,4,7,7,9,0,13,0.0,0,1,0,152,12,0,0.0,0,277,114,1,0.0,86,0,13,0.2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Filipović,286915,HNL 25/26,HNL,GNK Dinamo Zagreb,7.0,7,0,0,0,0,0.00419294,154,202,76.237623762376,137,17,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,2,100.0,630,0.0,0,0,0,0,0,0,36,43.373493975904,8,1,0,0,48,0,27,20,262,1,0,0,0,0,0,0,0,12,4,0,3,4,4,7,0,7,0.0,0,0,0,83,4,0,0.0,0,148,54,1,0.0,56,0,7,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonzalo Villar,914765,HNL 25/26,HNL,GNK Dinamo Zagreb,6.8363636363636,11,1,1,0,1,0.8195529,219,247,88.663967611336,98,121,75,3,5,50.0,6,0,1,0,0,1,20.0,5,2,25,60.975609756098,3,60.0,355,20.0,0,0,0,0,0,0,9,60.0,1,0,0,3,48,5,18,12,313,14,5,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0.0,3,10,5,15,6,3,50.0,0,102,145,0,0.2428,17,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandro Kulenović,826026,HNL 25/26,HNL,GNK Dinamo Zagreb,6.76875,16,6,0,1,0,0.2928968,109,150,72.666666666667,32,77,49,4,3,60.0,4,2,4,0,0,0,0.0,21,10,15,55.555555555556,17,45.945945945946,506,28.571428571429,2,1,1,0,0,0,4,57.142857142857,5,0,0,1,56,4,3,2,221,9,9,0,0,2,1,1,1,0,0,0,0,0,0,0,0,3,0.0,3,5,2,7,6,4,100.0,0,37,113,1,4.4528,14,2,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
